document_id,distrib_brdr,views,depth,full_reads_percent
628e66749a7947654775ae3exr83ycafQzWgDeMX52VPfw,0,20962.19140625,1.0541282892227173,25.328401565551758
6246b4b79a794743ce9efdc9Ix6iqt0VQa-LYukRCxK6oQ,1,23252.17578125,1.1615145206451416,38.21849060058594
628fa9b49a7947dbd44f440bHqCvEqPQSC-5NBbX7p_etA,0,18176.80859375,1.0440953969955444,32.75688934326172
61f95e8d9a7947970d73a5c4uZqPcS5NT5-YlnOXRJL-Ew,1,16104.6552734375,1.160402774810791,33.021392822265625
61fc32499a7947191f1d6af0ZAgOWRlASWKbo7ONGv-QAw,1,13910.4287109375,1.148759365081787,39.83649444580078
62933cc39a79474b94a34ea9rbu9MdiVRWi9g5n92kNGpA,0,3227.831787109375,1.0488300323486328,41.614906311035156
628b49009a7947bf170e8190pWFEWX6zR_yC1OkesuMlnA,0,10686.533203125,1.060118556022644,35.166908264160156
61fc6f9f9a7947256d8a90e7gZXyjv6UQiG2NsAYfODHiw,1,31649.265625,1.1530526876449585,36.69772720336914
6257a04e9a79477e079ed071QIES5rIgS3G0hCPDoqVzDw,0,9851.8515625,1.0630886554718018,34.26829528808594
623e38cc9a794712a0892f2dAIcdWGmRRNqJ_RYeYfeTig,1,306973.0625,1.138458251953125,37.212162017822266
620280679a79478b1ac68257hLI2jEQ2TdqUSep4_YVBYw,1,24099.947265625,1.145073652267456,33.53452682495117
625401d99a7947bbde7cebb5Zt-SUqtxTZWwjJDS1cRSUw,0,44115.4609375,1.0643975734710693,24.934524536132812
6201cedf9a794740603d6b73ZzYEG3hWTMydOR6R-klEwg,1,15215.46484375,1.139660120010376,37.524986267089844
620fd7409a7947aaa25d8377KwRX8wrgS9K8Amielf7Guw,1,98716.8046875,1.145958423614502,37.47871780395508
626e38b99a7947124a7e8c3aqIN_x8M9Rt-8Y60sffT0Bg,0,2952.442138671875,1.074676752090454,29.16999626159668
623324609a794755e58a6f54UXmfblMDT5y14P2ww7YhEQ,1,271315.625,1.1554888486862183,23.3079833984375
620742d19a7947acb4dbf54afk1WrzpMQa-GHKnWBDjECQ,1,11209.744140625,1.2255665063858032,39.730621337890625
628c559a9a794719bb2ce62cofOKsXyGSx-bRQBt2dIETA,0,14681.609375,1.0491259098052979,26.11045265197754
627f594f9a794750d077ac9cWlh01JNEQ5eLIeO6G7EPNg,0,7352.9814453125,1.0631341934204102,41.916805267333984
626acaf89a79479c932ab6cdR2IxLWUPRmO2kQBr8-HJ8w,0,19814.396484375,1.0507431030273438,36.719688415527344
6267e33e9a79470add2c62e3WnuGspxnRk2IWL_TYyu3ow,0,9147.076171875,1.044321894645691,26.058778762817383
625710e59a79475dda974be3LIC8WVXkTiWtf9Wvb4M1xA,0,8799.126953125,1.0620867013931274,36.21891784667969
626978ac9a7947239945d3d99Ll9q3RySXCmt50-9PJ2jw,0,13789.037109375,1.0434560775756836,26.91707420349121
620a155f9a794766b4ddc918fUszibetR6qECabLytyMqw,1,52558.4296875,1.1388664245605469,31.684080123901367
623983b99a7947b9f128c85dpjpi_7HfRw2aJn1tbHRTPQ,1,90334.203125,1.130440592765808,52.08668518066406
62601cf19a79472a72866c68bIF7iXeTT-qgpsUkq5Qjww,0,13340.509765625,1.0483832359313965,29.57709312438965
6282535c9a794713ac5b996eWjW7BbFvQVuM0gEJOJ44UQ,0,17089.90234375,1.0628663301467896,27.985448837280273
625a9b3d9a794785eff10716lUOBSjkXTYaOOzDnCcDtDA,0,28161.69921875,1.042245864868164,30.51224708557129
62541f409a7947ca585aa5abo0K-2UbuRHSCURTm1o10hw,0,18565.81640625,1.0751069784164429,26.141511917114258
6256df119a79474a19bea8b791_wyExyQxmR3FV7HnbwrA,0,31036.3046875,1.0639327764511108,19.24155044555664
62603f3b9a794737581f6c6e1PrjGkXHQKKtSRe_fYbUcg,0,7808.7314453125,1.051579236984253,33.132564544677734
620270cb9a794783b02d6000FcJyHDRbSHylVDOv55Aukg,1,154934.296875,1.1398528814315796,31.96205711364746
626ba98a9a7947dded22a0e2r6CqHMbZTga2hl5utKMX9g,0,4412.06640625,1.0478078126907349,27.082242965698242
626453bb9a794779d32c4b7cNJ7o7x_7RwuVz4qEw7jRLA,0,5721.8232421875,1.0541623830795288,45.201045989990234
61f9e38b9a7947bda828a9daBGqE5tfuTxeanLvshi8hGw,1,20933.8359375,1.1668728590011597,36.134483337402344
620a54af9a7947054cbbea6aVi5JyL2nTyK2rpQAfICjKg,1,10645.2685546875,1.162757396697998,37.986236572265625
62382ce99a794742a6dfe668HyG3_PV-REaD7Mbuc_qZig,1,67691.078125,1.1341124773025513,33.3563346862793
627415cf9a79472d4bdca3fa8VZNOqP7Q6GjxQwpF4EmJQ,0,7284.58544921875,1.0664249658584595,33.1722297668457
624770469a794709ab41a2edZADsrTW9QjqQhed1-QSdhg,1,94440.84375,1.1600273847579956,34.69417190551758
620608d29a79473c8cc3dcb4TOkHE8peS4mnQfhVY6uETQ,1,25085.15625,1.1530685424804688,32.04696273803711
624d74419a794745f5095c9785o_o-7ER_2pYp2aQOhY1Q,0,11450.650390625,1.0622628927230835,20.718299865722656
6273ea389a79471e1192738eGyl27lB0QFW6cUuwiuQ8xA,0,6643.328125,1.0509023666381836,28.989089965820312
6253e9289a7947ad471500a7ZwR05eF3TgOZR8CwC8QF6A,0,7365.380859375,1.073216199874878,34.01723098754883
627a67f59a79473c76334a58d-ty3mZYTcWtpTnNEiS-_Q,0,17072.283203125,1.0593807697296143,26.43100929260254
62543d319a7947e0d0bbf9feRvqVpFyESUqVOjAHYpx4qA,0,7491.98046875,1.0708178281784058,31.24275016784668
61fd48c49a7947853ac89992Eg6t0d9IT-Oh0gOQJsnwpA,1,14125.529296875,1.1495236158370972,35.152462005615234
624d661b9a79473f7416fe26IOrn2VSSTFq1lnfWNWSjmg,1,145524.3125,1.1568191051483154,33.54533386230469
62921afd9a79470c52363ddbycovRONJRxOwxXQp9kZ_JQ,0,14189.275390625,1.0488922595977783,28.27320098876953
625e16fd9a7947eb04eb3afaahBNANYJQ4q71l_5bfc4hg,0,9463.0595703125,1.0463237762451172,46.94695281982422
6281df209a7947dc977962a8w2oYQcAYSpKKPZIVuxNv3A,0,32625.421875,1.0709383487701416,24.920974731445312
6250aebd9a79477179d3fc0abTicp8FURqqf_sUIPQNc8Q,0,11161.3134765625,1.0541402101516724,26.070890426635742
620593879a79471f11cbc442zzIt_lvVSxGHH4PFivaj0A,1,37855.48046875,1.1770795583724976,42.98879623413086
6267b2ea9a7947f1272fe182ZHr1365cRwesE1BO1cTSTw,0,61232.390625,1.0419423580169678,23.274682998657227
623d5ff99a79473d710327cf87E2PoRDQpSINmkoNNyC_g,1,70047.3515625,1.1293003559112549,32.998600006103516
628fc55f9a7947e3ecee16855K5GmbcURfmjEHNyG9jUPA,0,5665.861328125,1.0609703063964844,27.17082977294922
6209b5ba9a7947446de26576wIqzK06xS62_85SZ-_jM5A,1,10096.3828125,1.1591757535934448,35.643890380859375
6257e9a59a79479c163ae439VXmiNqENQAejKPy2TBgkYQ,0,15766.27734375,1.0669511556625366,28.363550186157227
623edde79a7947375a65bc5cljg2IrgTQ0qGVJxkVx9gfg,1,15657.4931640625,1.203345775604248,36.598236083984375
6246f61a9a794763e7611666nUKwsp6MSq2ZVmWEqHeUbw,1,26775.60546875,1.1530506610870361,30.628829956054688
61fab3b59a794716ef6cd9b87N5JbHqCT1iUVVT_CTv-eg,1,12498.291015625,1.1688791513442993,39.21669006347656
62726fb79a7947174f2c6396ndruDIIMREGrctxMQLO6qQ,0,10508.001953125,1.06046724319458,27.044422149658203
625517799a79471e76fdf7a69Bb90QB4Qh2v7mN1rWUfzA,0,14459.8720703125,1.0598076581954956,24.488096237182617
628b94369a7947e52a75ddd2imqTssc8RWmuYlbRgEv_6A,0,6626.24169921875,1.0657460689544678,28.212369918823242
62464bff9a79471d3a9091bdyBaFkEL3R7ibKMevxBfWBQ,1,62908.39453125,1.1403968334197998,32.56809997558594
609d11a69a79477cef513697JmK_JOsmSnWmjiQfqquJfw,0,12841.0869140625,1.0716392993927002,23.190454483032227
624bd4a09a794734a02abe635sHoC5DQRYyOR92V_ypG3A,1,58946.5625,1.1521148681640625,22.170957565307617
6246ee699a79475f62e29586lkzBzA2GQOekTIrCqMlmQg,1,46479.75,1.1606733798980713,36.218040466308594
627fa0009a7947615d3ee079HdMF3sQ7Q0K8NG0AEPf7Vg,0,20485.28515625,1.0567173957824707,28.161924362182617
626384d69a794748ab83346am_e3JQPGSpug0qF0PvlAcw,0,13151.771484375,1.0537298917770386,24.846233367919922
625eb2999a79472f980ec8f5K5sOFaWERdOYSmNLE6kVmQ,0,14963.271484375,1.0533709526062012,28.501022338867188
6260cb039a7947590cfed3f3HVQLtTOFQg23_Zc9Taqn7Q,0,7158.849609375,1.054626226425171,41.106685638427734
624449f39a7947601793fbd43LqF1CAmQ8CThiHpaJRLyg,1,48190.171875,1.1300320625305176,33.305076599121094
624467e59a794770ffc56779zqrrfYgQROiOD6fgVNvw3Q,1,79502.71875,1.1344462633132935,32.873836517333984
62378e5f9a794717cec1099bqkPlGr-qQwO9LmBRDDi76g,1,10288.9931640625,1.1724592447280884,32.72539138793945
624680c19a79472b07d3beb80kvS1w9qTiu8KYcGTOMywg,1,151181.40625,1.1843630075454712,32.76450729370117
61fca99f9a7947323cee8abfQHSiixUSQfGHUgGo1MbBVg,1,66761.1875,1.1425437927246094,28.65041732788086
61fac9dc9a79471d479d3b9apI0_tiTMRU6MTLC67M3ykg,1,12668.638671875,1.1605935096740723,32.252254486083984
6249c3739a7947925657d45e1YzCEfy8QvSfSLP47PspXw,1,118103.265625,1.151461124420166,29.390169143676758
6274d1499a79475ff0070a58Rz8BSmP8R5aP2QRjQeYfYA,0,17162.955078125,1.049256682395935,25.685319900512695
62561e609a79478153ae30185kj_AZ4iSDq33bBeyryGLA,0,10426.8076171875,1.0701854228973389,40.56740951538086
61fd5cfb9a79478ce58a5deaWHgu0dA5QEyERZhnz4RZqg,1,124575.25,1.1426390409469604,29.736303329467773
61fbb2609a794765c9ba9191MfrZsSBERcGgYNo7D6cItg,1,19039.59375,1.147242546081543,30.245037078857422
624ea4cf9a7947a631c328baWxNQ1fCHSy-Pb8dCaoDCQA,1,41191.640625,1.1541301012039185,25.397457122802734
6244c29b9a79478f9a339bca0RwqdNMOSfeAefxAr_8Wwg,1,28471.6875,1.14316987991333,32.149864196777344
620263a09a79477abdf73d2blf_K9sZzQdaZf3FZxFfnYQ,1,14927.6357421875,1.1487219333648682,35.72662353515625
62895c859a794748fb81edeb7-q4a66gTiOEBZCgGyYLww,0,10161.9931640625,1.0545830726623535,31.718955993652344
628cd9839a7947555da62ab6nGLl-ynSR0mwfS3PdLEbCQ,0,4192.6904296875,1.0628808736801147,38.56534957885742
62023cfc9a794767710363001czAU5n5QTqze8sze8-39w,1,67385.953125,1.135411262512207,29.883441925048828
61f873769a79472c64f0b26dFcOHgy-0Q0qSH96tt5qqpw,1,17490.734375,1.1691097021102905,37.12337112426758
620a042a9a79475e8d61ea64n1uePA2FRf-6KZ1gov5k1g,1,15168.58203125,1.1698788404464722,35.147789001464844
6203a87e9a7947ef0226f481SwaKVAdYSHiXAT2_djlKFg,1,16420.94921875,1.1338870525360107,29.55007553100586
628835629a79470c55045324d6dCnDdWRVqUuQvxhktt_w,0,4645.3984375,1.0610414743423462,35.74298858642578
6204d7a79a7947551d4c31202kxwfIEhSouz7KvHumYMwA,1,15834.59765625,1.148787021636963,30.433420181274414
627ef6419a7947316b35e3abZiGC6FoJSeCGwH_-qE0Y1w,0,4729.7802734375,1.054819941520691,32.48149871826172
6256ef3a9a7947508911fa88Mv9CmwYaSdmKYWpSXvMD1g,0,4469.7578125,1.0689741373062134,34.10480499267578
625a884a9a7947806352a0e2hLmRO0r-RQ2O_R7dYhFPEw,0,3114.38671875,1.0485351085662842,37.78562927246094
6256a3859a79472db87aecce8qi7X_ZxSxiG_tSdb0mVqg,0,9222.2763671875,1.0641014575958252,24.27581024169922
6209f58d9a79475653c0f910rRfXCrPgSPqDFR17lFUmkg,1,17985.158203125,1.169904351234436,33.5423583984375
61ffc1d19a794721f361d83c4FUpFMtrRMCKDNRPvB4KGA,1,50947.73828125,1.2852627038955688,45.76055145263672
62875b0c9a794745373bb596fB7DCWaQRC-rvGv2OFQL1Q,0,3294.97705078125,1.0716902017593384,27.857534408569336
62543f679a7947e285c71eb0JxXQbabUQD6f5C6XrKy-sA,0,21916.228515625,1.0578877925872803,25.323171615600586
61fb68439a794742415ee23cIlLO8Ji5SgCzPBp1bkdqaA,1,19153.201171875,1.141258955001831,23.10497283935547
62697cc49a79472497f950c3WxOkftIpRh-9pmxQ-lTtEg,0,3724.53955078125,1.0511696338653564,35.62736511230469
6284a3179a79474fbc06511dUS8_ETYrQv-9teOt6ZeoVA,0,10113.0927734375,1.0705668926239014,38.46871566772461
625c455e9a79476223b1225bDftVX3_FSrC-Ra16zvfIJw,0,19529.271484375,1.0536572933197021,36.3091926574707
624c2c819a79475afae75086exWaNqt-QmKcchXKQ-8KNw,1,90246.5234375,1.1555365324020386,26.509613037109375
625e53079a7947fe5c281f49WbKDLbR-RQCrczgwsljouA,0,8599.5478515625,1.0641485452651978,38.48976516723633
6208ecec9a79471716d77c173sQx0QxZSTeMSXl3d5iFew,1,14138.92578125,1.1556168794631958,38.152950286865234
6241dfdf9a79470e92ec56b9iHVtY9lbTU-GLGGnJqxtFQ,1,254149.9375,1.1654103994369507,20.468769073486328
6267dd639a79470480de91b0y0tj_DWZTuq_nyI8VwSG2Q,0,6644.4140625,1.0398287773132324,22.77149200439453
6255d8ee9a794773312488feOCuGG0ncRZion7Xa6R4jhg,0,5261.8876953125,1.0607683658599854,43.09141159057617
62754e259a794798a5c09bb4VY2W-4dhRzKDVzxczsHP9A,0,10523.6015625,1.0612040758132935,22.851869583129883
620ad2869a794737d476ed56UQMiA_QGQNWAmdUUughheg,1,15244.615234375,1.1423470973968506,43.55852127075195
627cdf259a794701f2ef3e98dYYtCDh4SjWIQEVTIip2AQ,0,10129.169921875,1.0578492879867554,31.73078155517578
6256755d9a79471559b07dda3vQFC_XCRLi5Xff-7NlSXw,0,5527.7998046875,1.0709832906723022,46.561058044433594
6240865c9a7947965fdd686eVRpXVaevTFuVxqrJE9PkIw,1,52446.640625,1.1302530765533447,33.90468215942383
620b67a59a79475fcb2aa73c2p1qR24ZTmmftHYloHIJAA,1,49227.078125,1.2518423795700073,51.53681182861328
61fa3ce79a7947d6cb0f7bbdYP8GU4tgRB2J38YiaZ122g,1,39169.421875,1.1371634006500244,21.756017684936523
6267f6b49a7947159cb58de1I-_bYXhqQ3iVMWXvoSj5kg,0,4509.84716796875,1.0442217588424683,29.296756744384766
62907fd09a7947151ab572edWcjRO9cFTA624uRk5iG5jg,0,5495.93896484375,1.0561342239379883,27.206878662109375
628829f19a7947074c805f2aAJ-sDkDxTiW3CsS9vENTkw,0,1240.5631103515625,1.0598777532577515,32.676239013671875
626a025a9a7947431447d8d7hjT6kIDqS4iShD7bOlp1hw,0,4141.7841796875,1.044164776802063,40.74846649169922
628380e69a794777cc60d6bfNNeDJQ7RTwWSGfKg0wl1lw,0,23372.193359375,1.0569096803665161,19.978452682495117
628c98fe9a79473359976b7aFwkbbrZyR12udnMnOfu8nw,0,7756.74462890625,1.071083664894104,39.37578201293945
61fec0e29a7947e7800a8bffHoj4X3jcTuKyzJP14NF7cg,1,18688.80859375,1.1639553308486938,33.02508544921875
61ff62689a79470860259dfboltv7HVhTieNBdGC4qfxnw,1,25130.6875,1.1610978841781616,31.47463607788086
623d9e319a79475d770b46c6TY3-vELBTSeqPjKvlW61rg,1,105389.8515625,1.1357951164245605,27.30596351623535
620a6e759a794713131a9073rIFnkPjjROykwFf6ko8i9Q,1,20429.65625,1.1448756456375122,36.82733917236328
6246eb579a79475ee064abc0aRHnbxeHRjCX2LOVxeerug,1,17993.75,1.1467516422271729,36.71053695678711
627297069a79472b862c0131oRR_k3O6Qq62pj_ObyQBCg,0,9188.2041015625,1.0581687688827515,32.61017608642578
61fa4f1c9a7947df18f28c26PbWYS59LQMSCP_QI31xtsw,1,24001.201171875,1.149423360824585,21.579715728759766
