document_id,views_pred_xgb,depth_pred_xgb,frp_pred_xgb
626d3ca19a79475ea315848aFcIZLhijRQSntFmgEiEkZw,8773.582,1.0524517,32.702747
62034d239a7947c335933c56uHf7D8d8SReB1ZAZC4_tlA,5190.594,1.1541913,39.051357
624c908b9a794783cc0c61c99hw7TLJRQyuru1qc9PneRQ,14329.225,1.1603166,31.026018
61fd1c389a79476c01f9b7414FscZrgoRHqAFoc_E9LB1A,25730.168,1.2465042,61.308273
6262947e9a79470312654c46eEOJ8jFnQ8yR6iD8ONWkbg,12965.791,1.0583131,33.241173
6266f3c69a7947b24dce47dco0-kPwaUTSSKZcSowqHqyQ,4329.718,1.0392283,31.767817
6262a4fd9a79470c6707acadzV2FNTPaRryMlzjYQ0NjXA,10836.3545,1.0530217,29.842295
623862aa9a79475d58b2c16d4DquYRHCQLWvz-8QcyCmeQ,29485.338,1.1275477,30.341152
628cf99a9a7947677c60d5e5tb0NZhDlRkq5VoGsxDXKQA,9066.248,1.0786577,30.343035
62506b3c9a79475fe1f512b2p2GCjoqKRGClkIDuCcNnZQ,8539.035,1.0646104,28.199032
6251c4759a7947293afaa61fhXfCDKDYTVeyNHpPyhnnhg,12115.003,1.0717279,38.272842
625c2c519a79475ca39444caPib7SP7VQdWWjnvDysOtrA,6871.2407,1.0438739,38.225212
62681c099a79472617ae96f5OJrLcV8ORvCyHCuvEi3lEw,12129.501,1.0421474,27.682873
62735edc9a79475d975e864flBKi-uziSheFxUGLNSTlBQ,10730.309,1.0778601,38.71086
62720a5d9a7947e6ae7e780fyq41c20DTh-23d9LxiiYhA,11882.038,1.0714749,26.761326
626c282a9a79471aa25b1a9cxhI4_r1fRoKvc8p02JO3jg,5166.7,1.0449352,40.73694
6248caf49a7947563dd59a4bj9-ZiG5uTxaWzpbt024nhA,24480.732,1.1619018,35.603973
628de80f9a794722efae3791ez-M0nU3REayFn1NIyJT1A,13119.472,1.0673351,36.628628
620b49f69a7947534150f152CbIGcZXvSA6KFGUFEv3BLA,14321.904,1.1528313,36.610905
62546f4d9a7947f597340476nRlT7yYqT1C9HXyi2K7C6A,21508.15,1.0711865,41.94201
628514079a794785d74349f1XBED5ETgSf6iJ8BVdt7vbw,16634.852,1.0577395,22.96223
624196f79a7947ec89cfe944YTrr_aOFQwWqUGsFBoPnEA,32096.64,1.1076131,39.52134
61f94f989a7947903465e03amcbPA-rWTB27Nwjr_uoENQ,11304.708,1.1657113,41.392437
626b77e69a7947c7d980cc18TjJGdNFtQmquy5Q3EshvFA,10501.78,1.0457416,21.487728
6286ffce9a794723d205751eczOD4F3mRPiOdOEn-RnPTw,3348.564,1.0658423,35.190487
62724f5b9a79470811408607JV0-jYAGQHmeXrid_1Gn3A,6236.536,1.0772324,33.008186
628264149a79471cab59570cV-Dnqz4FSki7HceBwcwtcg,12500.2295,1.0629758,35.756386
625d6de89a7947bfe4f3b1caG4v3S4n2RC6pCC5qJdpt2Q,13118.305,1.0383465,16.701866
6200bd0d9a794761c17fb3438yfhtCtGSYKv3Kg-xuAf1A,15240.413,1.1604853,40.65796
628e6f8b9a7947681bfaa342hrQKQcC0RIWo_r1tVdBCcQ,13809.694,1.0706496,31.65226
629002739a7947f4de8fd0e3FIFKXlFoQDyoASdgUp6IBA,4603.334,1.0522254,39.703186
6261f90a9a7947ca6d6d5089N2RvW8-GSl-vg_70oJaNlg,11607.803,1.0460399,30.201214
625acf269a79470cb704f493Ql3JnArhQ1-PL9Evb0OYDA,8547.687,1.0356563,26.928694
628b6bb49a7947d11b795b6eYnykxb96T9aSgKbEHNujgQ,11149.05,1.062907,33.28056
62581dc79a7947b66a07cb80xxT_WmZrSnyRqMcyfGa64Q,10535.949,1.0648302,28.300398
6277b0789a79472132f1f009oVXaAOkNQZ6fHIA3boehUw,3308.3887,1.0582466,44.748417
62917cfc9a79476d908b6429EBkD47OyRoKSm0-7ZkDHwg,2697.2031,1.0520647,38.09687
628229209a794700126b83dbtfeZsTk_QluDD_tQD_ENRQ,15987.162,1.0677936,18.237955
620f84989a79477ecfed2ccbfrp3u3x6QSet6Kjx79ttDA,11455.105,1.1795895,42.319153
6274a00c9a79474c9eee85dbEG2w-E8CSNKdxVLmmErUMw,10185.457,1.0497966,30.104555
626fe13e9a7947712fcea611Ty6Di---ROuSKXi8zHsRdQ,6548.2993,1.0570539,33.36005
6210b6229a7947e22fca4d27Lw4bD88oSJW7M9AkiUqv8g,24360.314,1.184087,41.373966
625569939a794742ce65dc22hJTfCMdwT3mlZyVGt-abAg,9663.438,1.0636295,25.942562
62490f249a794764e113f877KT4dtnUNQA-IkQc4VfiGTQ,24312.611,1.1293612,38.27978
624afada9a7947f6177bf954eHhWUKK2R2mJqThqm0yqVg,12473.643,1.1579211,37.18541
6271b8309a7947d62f6c35f7NcYO7WaNQIiQLvnvEEap9A,23651.633,1.0496453,24.284878
620addd09a794738bae0dbc2ZVIpsq_iQ3CujoDZ_ZrPLw,5020.9404,1.165329,39.944138
628efe459a794785008286fb8OPzjHW9QJGNZoP_GU96JA,9279.637,1.058212,23.924547
61f965119a79479a660d99cfJ0GvGIw-SRa_3XKQV5alCw,16345.284,1.1487694,40.552197
6291024d9a7947525314e8eclvVdJRH1QHOmGq4O-wfRLg,5023.9863,1.0573454,39.519184
6267c7479a7947fafdeb1f4alQdqzkCXSnqBIkESZfPqnw,10542.669,1.0437376,24.083147
62380c2c9a7947349e56edd161yEul4ZSc6hc_qijFSUQQ,14052.131,1.1166196,52.142338
6283c8159a79471375bdc89bSa57NazzSwOqm7CRtmokMQ,6976.8755,1.0654001,33.99834
61fbf59b9a794704b8fa1190Bv1bZ6zDSJ-Gt7PmB3GjtQ,14438.999,1.1602154,43.124817
620dac139a79474747ba88c1WZVsZvsESLOIm6h7vRkRyg,4765.853,1.1833507,44.102097
627bb5c19a7947a1f709c81eRb8MfHmgQ5ytgYYa_hzmpQ,3951.038,1.061119,33.016422
628cec509a79475f9dc43e97cWylq4mIRNm0Lp475ZwfIA,5107.674,1.0731921,36.160706
62050f4f9a79477481df4c14hlyp7NvWRnKRkLp1iZooLA,12299.154,1.1338819,27.824142
62067e999a79477b9ea0ada9kTC6PoyqQgGqMdd2zrU0FA,14714.297,1.1551021,26.79957
628dc78f9a794714baf34460F64jPgx0TEiN8rmmWmWU2g,22822.502,1.0586314,28.028774
625b71d39a794731b2e72f925a0DoMHkRpGEbm6mcqxqtA,11244.544,1.0365067,34.74241
624e13789a794782c0817ca2zXPyf0iDQaKqzwJkvRQz0Q,13109.047,1.1358846,31.177217
620a252d9a79476f2e0867b4-o6IeDFiRPirZ3nRR6D4WA,31076.398,1.1270306,41.70043
620bf9929a7947ab2b0dc558itQet7s8T9y3r3aqtC-hfw,26944.354,1.153467,30.930658
6269017a9a794768c50d387eIYH9_u0USi6LRkTuBDrjog,4262.447,1.0510873,30.562592
620db2e29a794749d69f03e5aeX5r0rJTCm52MFSZQUG_w,13786.758,1.1225274,38.57506
62873ecb9a7947376a386fa1l_zSucwxQcyjgDHINdDo3w,22103.314,1.0661616,29.017754
626992239a79472af1a95b510WulPEkzScWSD8iuo_7QHg,12601.865,1.0514165,40.630806
61fe89c39a7947db395911bckqhN46qDR8KP4y1vM52b8Q,10458.483,1.2294419,59.903637
6249a1e19a79478b082527557J1hzyXGS7-bYl9WPzjyvA,13336.056,1.1417409,26.982384
6279f4e99a79471ecbd492efJji0OeBVRbyv2BOksQld1Q,3815.6338,1.0685344,41.641884
623cebf09a794721bb757fd20PGJl0Z7R-WPMkd66zV7-A,33032.234,1.1029401,34.110405
626250ad9a7947e37c8854888Rq5b8IKS9-HMlAPykGWuw,22702.09,1.0679553,38.61613
6241f93b9a794716fb15ab7aQHLPqUDnQ5qjccPw4ZVPYg,13732.015,1.15399,31.598179
61f885619a794736dae68b03gR1LM-aIRNyqXPsZGqI6zw,6269.1533,1.1840417,26.803532
623b25799a79475b5ee611c2QroSRgrSS9WOn8dG76fYXg,26829.213,1.120985,27.574556
626834ce9a79472ee693370am_G9g6_VS3muqG30IcKZpg,2980.8965,1.049667,36.728104
627879149a79474a5ec649b6G1dmwC51SVW9gfc2iGZw0A,4251.4,1.0567814,41.400105
626737ec9a7947caabb7a4d64QrJtfZ2Sp2gCyoMPT52Sw,8569.202,1.0548661,35.18439
6284df199a79476c32c7df98EUhKPzaGQzKtPpCVH8RtOA,10996.093,1.061934,36.55211
620b7bec9a79476a10810f10L-h4Jj70SxGukRqrUZ4dWg,48116.45,1.1324166,12.668603
628b66929a7947ceb37e964cnpfMc4XPTvy_KVJzBy5ZCA,4421.406,1.0594093,42.24271
6204b43e9a79474385f8b4863q2JpleEQRu2KvbD3B7GHg,21792.482,1.140849,41.56247
625d64339a7947bb0d6dfa94j6RAa2WaQf2uFZxH6lpB7Q,9913.74,1.0611576,38.64145
61f980c59a7947a42ba747dcrAIba-lERWSXd4O9M1EpAg,29264.45,1.1176461,30.433825
61fd10b39a7947660a764213OqmMBMlCTxeMyfWeTnYTXQ,30224.836,1.1324844,30.485931
624b0c849a7947fe5e2bbca5rnUCy7MCSVS1TNrrdGuM5w,24852.256,1.1591625,34.117043
6207c0309a7947d2806092970HzKgIZ8QWiT9aCVjI6lMA,15527.526,1.1778561,40.035934
623d34029a79473128bde83aezJoRfM8Sf-IB1KyxMUVFw,40775.348,1.127652,29.708033
624da86e9a79475f06c0141977LUKKzvSfKap_h2U6UuEA,18034.768,1.143904,38.82347
629162da9a7947697e104c8a0PkS4RkfRsasn-hrTW5Rgw,8292.772,1.054215,26.609919
628301529a794744646d4394_G6iEqUeQAq669HvkhYacw,7384.781,1.0620399,40.090405
6273e8489a79471e01829168Z0thYueHTIyohnxHLBTxrA,12212.984,1.0497224,28.743038
62861beb9a7947d5ab8228f0jPu5JiURS0C8zixmZFm_0w,17962.918,1.0547966,26.00587
6252a3b99a79475914c491ebcsO_KOCnS7eol2BzGZubGQ,7993.4927,1.0864749,55.106068
620e11b59a79476e455eeb0c6A00W1nlSfm5WFSIYE0AmQ,24613.723,1.1360277,18.820854
625ea10d9a7947267cdccf4dilMWHz3xQpSFiSNdgyTOPQ,11913.964,1.0619409,35.437786
6289a1c59a79475641ec55a1hAzayjnuQWWq6JmQ_85hvA,11571.146,1.0694301,34.01426
620622779a79474a44faeb1emKqF9L__QnyHpqRDfuB4dw,29756.096,1.1593721,43.554844
620ff1d49a7947b3a484b45c0PuTaPFnQYiKrTuduXvTjQ,10628.708,1.1215891,34.42376
620398529a7947e9365ef8cfM1n7lm-hStyHAuG48602Hw,25966.047,1.1329889,22.64904
627221ad9a7947f0a1ea08c7DqZqXjcWTXuydbmNN6Bs4g,15477.869,1.0645326,31.69203
6206dedf9a79479aa0e98736jVQgGyMbQzKlzyzMB5_r0g,12099.326,1.2025679,43.276775
627ce44b9a79470443716b26filN1zt2RJKwI9qSWxQJdw,7748.6187,1.0523119,37.9916
6240bafc9a7947a3a0ea5d8avXesSkrhSeSiu7OXbrH7rw,31391.771,1.141055,53.121395
625b8dcd9a794736739a5cab5giHs9c1TE6DfSxNL51qxg,11262.797,1.0520328,50.453598
61f9b0869a7947b24cfdaa65BGqE5tfuTxeanLvshi8hGw,21006.926,1.1379136,29.621424
620ac6d09a7947345f611904nzC4Xz6oRfyBWTxtTCkR0Q,6006.303,1.147567,32.101196
61fc01129a79470a9354ffbcYzDROPjHQ0iowy4We2Ywkg,39551.043,1.1389387,26.485703
61fbcb689a794773a698be17Qyx13ntgQeO2tuMyXnyMRA,26678.145,1.1633859,34.292675
620f6bdc9a79477075634a20neCgRGKtSDifnDh-SfFclw,10342.508,1.1392735,38.991745
620a4c349a7947857648056cG9zN5NZETm2NzTX2EkmBpg,15125.432,1.1763444,32.38349
6202568e9a794775a7da37e5eTA5WG5eQmODEb1fq3JLHQ,9834.857,1.1372615,32.149773
625367ca9a79478652ad02d512xFxL-tTHGFFfIELTXZtw,11507.525,1.0689275,37.107258
626ad1c39a79479e53cc0eb4_Btg9QbgSfqd0q27EiuhSg,10146.602,1.0450466,31.587914
624b6d8c9a79471e490d2698Alw6en3yTHOcgwoIpI4H4w,11307.502,1.1453125,43.91164
628d142e9a794770d45e2e18h_1FBpvRTwOqamU59lYauw,8034.063,1.0643816,31.254442
620f805b9a79477b99dc1040tVstXgDZRf6q4x2X1GKdAA,8883.824,1.1647582,40.271587
6282529c9a794715621ecc12yb9McGc_Qa2bQnk3oVF8dA,11759.339,1.0672357,23.979622
625095bc9a79476b857c10f4SxIpN6OsTsmdsgTsQdRVbQ,15808.292,1.0948504,35.01815
6200c4c19a79476450220acd9sFqJYVTTaKgejP4pPkURQ,9570.793,1.1336529,36.064323
609d11a69a79477cef513697FjtKTKH7S9Oxncnerr-7xA,9683.323,1.0581853,23.62682
627e53c99a794709a6d329882NzrzvTiRk-ZyZAu-AfpUA,13948.388,1.0572501,28.933222
624cc2ef9a79470ab52a5236wnUJi6_PR9yItq9NiJfmIw,20406.936,1.1305535,34.03527
62747b199a79473feee161fe4TKiDL68QlG8RA5WUljddQ,4077.2986,1.0662951,39.2722
6273b2d89a794782b8d3a6175x_iwFYaRWmcYjFHaqALRg,18627.238,1.0488486,26.184517
6248eff69a794764e113f866m1RFLN6XSPyEGdKhDO5nyA,31191.621,1.1894196,30.052227
6287c7f99a794776dc92db37r-9WhmscQ-CC7hN8zyU0Aw,4132.305,1.0686096,36.94896
628f67559a7947b65f5b544fHGsWpUogQf2OxzKO7dgdXA,5847.6577,1.06726,36.071312
620a9a769a794724b06f9a58Si7nhKW1Q9SbpmnXyoPTBg,24811.646,1.1613667,41.29857
61fea29e9a7947e0315277660-6ZMaCHSqqOPz-BqZ7fcw,25830.889,1.1562488,25.619944
6250444a9a79475045b94ddbJuZ2NmaHSoWbHEw_G6f8LQ,13776.192,1.0727128,35.456482
628735309a7947325ac58fdceA4nUYyYTOS4Fouv-xKtTg,4615.581,1.0798374,47.408962
61fc050a9a79470beaf603de1rStR3yTQ5OxxNZ-s7mYWw,17759.064,1.1444082,25.28108
6254a9609a7947046db3b1cb-SVyE-y-QtqH-Ak7p1ZaiQ,24265.594,1.058205,43.152454
627d26f49a79472affbf4826_FF-j4aUSYKgBwkNiOmYbw,3904.1138,1.0567602,39.65068
62052ec49a7947849b956b8dsp_YoXrSS26oB3btCvoMUA,49785.84,1.1309775,33.372974
626347459a79473b35a495b5RbKtugVPQQm1r6SOav04qQ,22420.31,1.0488765,27.366457
627527629a794788dab976adWfKZPSwZSfepZj-4iRkW8w,9811.527,1.0521212,32.200424
6266a3659a794792017462c8rCAtbIx3QYqiq0O_zsjGmA,7750.9326,1.0507429,26.896473
624daf7c9a79476269ff7795iwuPw-IsSou0n7k5ZQy9sg,21796.617,1.1374272,35.68919
626be7f39a794700700940a4yL2cBlhZRn6N4AwSY1L5jA,4183.1855,1.0455228,30.197552
61fe871c9a7947da67ba05efC8bsm2moRw-Uy2oYOgXwNA,10718.881,1.1653666,37.989952
6256475a9a794704eccc57d9yX-yRfmeQ1iAnqkddlTNjw,5553.0522,1.0840123,41.73106
623d24279a79472c0e424258AL-9lSRYR46n0_5tw7Bd0A,15837.905,1.1274726,41.171898
620fa8b19a794795f2259af2f87bOVpmQzCLfut9kC4-ag,22183.05,1.1605219,35.426178
62097f599a79473ac53f0377rJW_LiDUT9SzzQLAq7CvPg,4820.582,1.2359174,44.387943
6257cb209a79478beefcd62c2X-caUitTcGbm6uAqGgV0w,13309.504,1.0621647,33.93137
61fd64529a79478e499f044chEqn3BjHSzerQBMGsfoUNA,18422.555,1.1556051,40.172375
623a37039a79470278a73341AkwBf13XRdm-lSNrGYS1fw,13331.051,1.1487074,55.01358
6207f1819a7947dfe16c74b1e90XYs-LRLm5B1ZAV2UzAg,24778.895,1.1655549,36.174202
6266d8269a7947abf601d2a6cdj5v52ZRsuuyyLhjm26Ag,6470.09,1.056379,38.735477
6290987d9a7947205fde3d3fD1kdfLLCTBGStw_6TlBRkw,6163.827,1.0459951,27.358423
626462fe9a79477ec64576d5Ft1UrGTCTJ6-FTkKESP-FQ,4847.2275,1.0608469,39.778408
627844699a794742c61ace89FouJs_N3RHWu6oZZc5b6lw,4271.207,1.0451506,33.777298
628e31759a79474dc5eb09a2yW6MOc0fRtWQ9x3nlqRKfQ,23239.674,1.0562541,36.340546
6209d5be9a79474cd7b318eaTyW9KV90Stq6SZQJUY7mhA,36613.26,1.1539203,31.321613
623b49b89a79476cbd4f5479ZC6yxUG9ShGQCa-cM3n-yw,18627.746,1.1419308,35.342056
6210ed629a7947efe2008c3580sItosmQ-KkWS8XoaEc8w,11921.744,1.1912916,46.89514
628fe0c59a7947eaa7117a0b8PfUXDyiSbuvoMEfoC83EA,2573.5486,1.0585957,36.432663
62695e0a9a794718a659fab6CfujYATmSlWVHmqfZE8-8A,9110.884,1.0496042,34.675137
625a5dd79a794775d8e70283QSrHEy0_TEmbybffMesF7A,10844.433,1.0377508,23.02501
61fcea219a79474e5a4b2c9bc9lr7iZBTsWYVb6lnOvN1g,20545.643,1.2659059,59.227585
625f12489a7947505c4ef304ZBWo3N22RZO2LtOecwqs2A,12294.655,1.0620991,29.096375
62487fc99a7947476b4c938bcZ5KFPtbQF6EmK9oG7vWMA,35213.598,1.2386596,54.34638
628e2b739a79474991534d983mm-sDNkR1ejtQsa-froFg,7564.8794,1.0564177,31.692793
62085e9b9a7947f93138e5edWpmM6alMQsWhECtQ9cXjxQ,9257.324,1.1551907,34.09755
620e0f3d9a79476a9fb4cfefQEhLwTT4SOOvK_DfCIiXZQ,16410.5,1.1267307,31.74409
627bc1a49a7947a72d4c8da8WY7n_Rr1TPeZr61ft2RySA,5254.957,1.0607685,38.485188
624c21f79a7947573d0ba2c0exWaNqt-QmKcchXKQ-8KNw,27761.979,1.1744639,33.72596
6284e1dd9a79476e028645d76c9Z3xu3TxmFRh_9g-WDIw,7139.4985,1.0649039,37.103878
6256fb0e9a7947559a0e912dr_AwkdcaSEaLgG771fNE3A,12384.377,1.071841,40.075027
626940b19a794708dd95c69aiLAarbxmTpalkGjldyApnQ,5601.575,1.0582765,51.04235
625ae6bf9a794712dc71f3beh3_sjwUqRrWd4t2UmMI_KA,3859.7039,1.0412574,40.87187
627ccb069a7947f7f48e667cis0KOgC4T7Chr2G7E7itxQ,9701.57,1.0727232,17.921295
62855f7e9a79479a4008576dkSYRUq_GS6CgTPH4kdteoA,5889.0854,1.0513098,35.659943
6241b0a69a7947f77ddf9b18mmUqdOpSQ6WVKVXmtmYjuA,8215.872,1.1345967,40.779575
6293bcc69a79476bca4de7e06uBhesj2TgOK5SlFSHaWiQ,2880.857,1.051333,42.14562
62821c1c9a7947fad2cbd12dLizRna6PR9efhxIPV8EELQ,6799.791,1.0642917,35.77503
620e2cb29a79477c56867708RieGsSjBRgWylKi3CCrnLg,14204.76,1.1489084,42.493797
624144459a7947c26e5cf597DjyDHzbfRBu1qnBF5oqidg,22905.879,1.15175,40.67365
620466909a794730c3a827a8kBDXkzB0T-emFGuRUBS3eQ,19366.457,1.1467623,24.638308
626e7b679a79472414e93b95pmHEiOQkSC2ytf741t62Aw,3059.5908,1.0670345,49.723465
6265f02d9a794749f2ecd7d2VF3ztFBRSQSzZvwqiLPOJA,9754.006,1.0541674,33.412907
627eb3899a79472e456dad26iRMBtqmpTGONnu6XdF7Raw,7329.6235,1.0644747,35.009506
627d30a59a79472ff6feaad5N5ginwdUQASY1WYbUvixkg,8125.865,1.0622246,38.42329
620174869a79472a8a4ec7bbCKxbBdx7T66_dU--Fq_rng,10015.995,1.154839,26.06307
620e29649a79477ab2a828caENsR7QDPQmWyUYfqUqcbMw,7494.8496,1.1514373,44.537888
627289719a794724f95a0a67zx9IdTfgTFCyimlNmndMLg,5521.346,1.0655643,32.07208
620cfcc49a7947102bdc3a8abApTFTTBSpet6SYhmoUGfA,7787.2676,1.1834345,34.396732
623a74029a79470f08be0965Hn8G_RQgQCqxkTbrRs6f7Q,31803.508,1.1401219,50.335655
6203830c9a7947dac7db18e2uaXy4zGOT72luTo7GKmcLg,8621.601,1.143603,37.611717
6287e1589a79477d2f486343AJ-sDkDxTiW3CsS9vENTkw,16282.694,1.0742586,33.146973
6292d9b89a7947397e74ffaet7LRrCteRRijnE_BD4g86g,7851.3696,1.0390806,35.216007
62747f899a79474447a2e0b5SuF5ZEWgQBiCxvKKwKNdJw,6329.877,1.0468259,34.317062
62678c459a7947e17e50af665EelN6aoTjyRHO_IoWfYtQ,5189.3604,1.0496445,23.970406
61fbcd619a794773ec6f7474GzuC_VeoTWer2qKC9_luxg,7433.0503,1.1515106,35.27686
625380229a79478e181079daL-5IykUUR36snFWuLn4XJQ,14183.183,1.0689061,34.883663
6268ef1a9a794760b0d52e90U7zR4iT2RKKscP2DdMUlpg,14159.004,1.0494254,25.909298
6248fb8c9a7947654fd1f5244EuAu-nzTyiVVHNfDQdKPA,41842.61,1.1981487,36.279003
624f899d9a7947020827ca31BEanGkpHSOm0pSyVYLuMLA,26527.568,1.1531354,41.50751
627b98d29a794792fca6bfe0LgJZB1bqRqWw1TqNyciCTQ,6133.2627,1.0607092,36.21751
6278cab59a79476065eaaffdwIb3qKX_QEWhQV8g5RW0nA,3761.4292,1.0854768,52.31824
620e9a8c9a794731cc0cb9f0PwrgimU-T-6H4uY_rTKpWg,9161.173,1.1548377,34.461124
628f61e09a7947b3726120a5tTHthjixT6WhbnieJvNcoQ,11315.457,1.0579052,27.250177
626dba789a79477f49c97346uqjcd78PRsm1e7xwk6FrjQ,9365.144,1.0446476,34.33781
6200f71d9a79477de4d87185vGhSVhpFT1iy6VZ0oq-oew,22321.746,1.1279444,23.135603
61fabfea9a794719f0961f55XIDTflVsRiW8S7lilkXgRA,16876.797,1.1654111,41.9787
6242ed009a7947674750ed1cpShrp2GFT2qFckeWzCeFXA,29499.94,1.1466724,33.991467
623819719a79473a001bdc11kMxursQ_QkaJjAcrjlBQfg,21317.06,1.116255,51.295673
620808289a7947e477a2a6a1hERm0tsQQLOYIwQbwXHSCw,20443.043,1.1985753,44.29391
620f9ebe9a7947903e64c101kpZaPSGMQ-qMn6_gi1Qzmg,32299.863,1.105547,13.4054
628f85ec9a7947c99eaaba98OO2DgIBhSpmKaK0BVE7QYw,14270.198,1.0524776,27.958212
62093ee39a79472bcd62f8e84_o__nNfQGKNXhJgliks_Q,37146.297,1.1429508,37.11663
624ad2999a7947e3aa2b6b36blCl0EPQRqKuwODEriDRog,11795.712,1.148277,16.798113
620bbab69a7947912d083d77iwkMT1VTQ16hCHgCRM9QWw,8093.896,1.184678,32.36702
626b123b9a7947b3465d2b323qFAxHeqRu6imfFhC4wK6g,6171.3457,1.0384454,31.774015
6272358e9a7947f96baca4c03fHZFCk-RB-Yh37AJJuNRQ,3909.1672,1.0752267,42.023724
61fa4c7d9a7947dddde14a5fAkhw2ucrSKuycfAbPwWPFg,30629.25,1.1594045,26.483215
625ffd519a7947196d66f36cuw5pO018TTuq8SaLzJg5Hg,28231.402,1.057772,18.995026
6286612c9a7947fa1f64a95ctdCgU-WfRQ2Fx7g5RX9pPQ,16010.728,1.0574309,31.112963
626653ac9a79476a3ef24235hhTQxfjhTYizsqzyxNwmjA,9287.387,1.059089,25.74333
62561fdd9a794785c27e0a921mi5Q4nwQUeZpxvQ_MxKCA,15658.104,1.059989,30.0158
626b21179a7947b488f5655cmkrRE5OsS561jxIjnXpVAg,4498.328,1.0452201,35.982765
6206e7a99a79479aa0e9873cWYmZ_RYAS2WyhRXmbfNnxw,7463.219,1.2438409,47.45911
6276668a9a7947d943710134is_djt9HSfaES9EeUocNsA,2026.872,1.0642099,44.26387
625552e59a7947380295efddqrP2UWX8TDqEu5US-bZyIw,19134.268,1.071577,34.25569
62023fd99a7947694188e29eVcDjrQJGTlG98hDLOdhN1w,27786.348,1.1397275,40.027225
62874b6a9a79473dff1ded2ePgP-6MN7RCycNIcz-r3OmQ,3464.19,1.0651474,31.085089
620a7f219a79471bfe7b824aSnKfUVZcRUyXIMfwqMBLXw,11206.262,1.1651579,38.67386
623c5f8e9a794743a5529e58uiCdeZvVTE6ZhqszkxdU7g,43950.746,1.1167594,43.620567
6283a65e9a794703c0500a8b8s38u7IUQ2SjBiCKwr_gFQ,9596.218,1.0629388,37.638355
61fac5449a79471bf403c8a2UtDVOOIbSdurRnAfxppoYA,21585.508,1.1901287,37.34951
