document_id,views_pred_xgb,depth_pred_xgb,frp_pred_xgb
626595149a794738f5255dd9BjanZb9TQdCB5Xm2Cg97OA,9110.4795,1.0584289,35.649693
627ccaee9a7947f7925f9a2du0dzYQWbQ0-WjOAgaWlEuw,11944.928,1.1337879,53.57058
626fce069a7947676cdf4915z-1rIOjVSuuHQuntHbp4_Q,8861.663,1.0704523,31.265823
6262897c9a7947fe2342667dDAdOSnRAQt2qjc7_iMuYEg,12729.526,1.0579247,24.817163
6284e68c9a794770080998822B9hVVBwQ8qSnyfnDUw2Ew,8426.131,1.0705311,29.794495
629267d59a79471e1d7d32ecHBJ3OLkqTpmpC_cADzBBsQ,11069.021,1.0522088,38.86459
628faa5a9a7947dc2de9a20feQ97NKGoRXuLxxzzApZHTA,5770.4023,1.052061,36.415596
61fbd6649a7947783af20df3YLOhvv8ES9CsR4IsSkjcXQ,22262.857,1.1427207,35.458534
62066e259a7947744d1c072enYBqqpYuQ5WcZTuJdY9zKA,17146.162,1.1783149,38.192924
6236edc39a7947772cc149e0JcOv31XVTdG-EXeq2oFQdg,3885.1643,1.2821388,45.8111
6253bd5a9a79479afd73af24qeqKKj11SzaSXjopcEoQKg,15272.832,1.0625786,27.70912
6245b23a9a7947e45f906d3feY5ORUBeTFOthNbENT3v1A,37719.418,1.1237087,36.152718
626bd0ff9a7947f1daf57fe8zUHUbx4SQLC8xiwEIZS9nw,8356.011,1.0471445,32.413002
625b3a3c9a79472361992cbeKGso4ns8QDO1vzRgFYNHZg,5808.0903,1.0516229,35.431614
627ca9ad9a7947e6e5345616fuP7iVnXQ-CufOHPe8clcA,14583.434,1.0581135,30.530981
62651eed9a79471ea0a0e55etA6UZqmBRmqEzvStbhUYfg,11201.767,1.0573734,26.885494
62458d359a7947d15fff68a9ZIoDpjR7TX2lw_N0W8eNDQ,86458.164,1.2493539,48.086674
626745d79a7947cb6202632bo3Ic5ZyARRe54D1keBTfMg,6039.8354,1.0430447,44.405197
62024ccd9a794770bb3a1d365Vw5NsSgRsayCkpBKT1r2A,25565.545,1.1516277,44.85749
627919529a794778311a07c2O7tiQO6eRWaXAqFm9J8D_A,10866.213,1.0444055,26.696135
625ff80d9a794716de403bfdoyTWY1SCR3Cr3OV-FfVjHA,6257.4634,1.0587286,43.25344
6200531c9a79474848378de99vSHPXTSQhCtd1RD3Om7gQ,14587.734,1.1886771,36.9498
6274062b9a794727845a3fa0muAWQKMcQ0utBegOukNiMw,8727.697,1.0541792,28.978247
624b2f1a9a79470b7570174brnUCy7MCSVS1TNrrdGuM5w,18571.385,1.1874837,25.58981
620fade89a7947983ccf1b18pOwHEqRATdyJVuUYlT-viw,19505.46,1.1410848,29.792652
62023f4b9a794768d463706dZKzkHa0BQ-GTm-J-0fBI_A,12925.069,1.1694012,48.57134
6266c06a9a7947a202babd3fQsnXFM3NRMi-GBcdVRR3Eg,8301.853,1.0493234,13.107285
628621469a7947d8db137db1ZYkvc7g8Qiacmkz7MRQgYA,4181.753,1.0552516,26.640545
626b7f0e9a7947c9355dbfa5u7drBmbQQXCUI_niQgKxFg,7677.8174,1.0506074,39.70283
61ffe91d9a79472bd0fc066d_-nI7icjRoGN4DB_T5P9BQ,17608.775,1.143167,19.931318
627ccb069a7947f7f48e667cis0KOgC4T7Chr2G7E7itxQ,9203.764,1.0732571,18.367271
627b37ad9a794766aa11c08fVY2W-4dhRzKDVzxczsHP9A,8908.1875,1.0634974,23.343184
627368d19a794760b505e8a1Qx5BUczGRo6AOMQFnBiS4g,5087.0713,1.067281,38.925495
627378fc9a794768b184627914ePxEgVSSKsuT4WpPJ6Qg,7180.023,1.0547637,41.81616
62557dda9a79474faea1badcRT0MXDUgSbiWnOyK3U_GDA,13196.188,1.074166,18.60895
626246ed9a7947de2793b5f2gbVapJQ7RM2feCzbImlbsQ,4785.5625,1.0780948,35.59022
62936be99a794754819dd10cV5w_fuQ8RXuxthXMLHznIg,10188.92,1.0521184,47.612736
62773d059a794707956c919cKV8ztPncTxe_2OAjBAtbjQ,2967.3838,1.0569918,35.047142
628803829a7947022c54e90cYMLzZD7QTZOmteXjaUGbGg,7315.8306,1.0653749,35.711555
627c20869a7947c5aa5ed1cfjMl81qN-QKe37PLCBNclHg,5514.9526,1.0594819,39.640392
61f56f629a7947e7445248b0wSekHR5UQ9C1caebOURF0Q,15517.139,1.1714509,38.390244
6289a1c59a79475641ec55a1hAzayjnuQWWq6JmQ_85hvA,9564.609,1.0740905,34.970547
62878b819a79475c4ed0abeeWFmhmg7gR4yBnjZC92_iMw,3479.1748,1.0683261,38.378838
625027e69a79473fe8b5103adS-c-rMaSm6ymxbgbvBPBg,12054.093,1.100463,36.654633
626524019a79471fe3f8178dTX3U1-y3TvCIz5Eadc8Isw,8399.611,1.071552,42.119736
620e46179a794704645eaa18c9EUGunySe6JWSk59m8c_w,23827.727,1.1128038,30.033188
62383ce19a79474a9d0e5925i9NaRlJxSRqv9AvtFRca6A,38027.543,1.1314194,18.489262
626822719a7947282a97777c1Ok-5Q_XSb6KOVXsgnGK9g,10322.711,1.0500456,12.330448
6273a96c9a79477f101e2bcbZYjFBkOGTBGewv9hRBBEIw,14973.485,1.0516921,18.43844
627e80c49a79471ffc0be302nAdsOvmCQvOgd6kyIapWww,12112.27,1.0611548,34.041286
629054d09a794704606c8877Z3GD2WqUT2SH6zBZ1vTCaQ,8886.986,1.0595298,37.546806
623806c09a79473291ad3e71GylNgzXTSn22iNy33CAVQQ,15614.365,1.120718,55.884796
6204ef369a794761cf8c35d0kJVoB5uqSV2Z20438cLdqQ,14874.691,1.2036829,48.37916
627337949a7947530a800676fIlmjrTZS4WqytnYtJSHlA,11730.93,1.0540192,30.351536
62556c3c9a794743cb227227LveJfZ9pQqC1o-iLfY9q5w,6670.6055,1.0788174,43.367393
626e51bf9a79471805bd0914j1Uo5BCEQBmP_cPLIUgJBA,3728.148,1.0654002,37.25729
6200d0509a7947699e268f68pHVSk8KKScq7fTri-MJKfw,19727.52,1.2742088,56.371567
6269cb809a7947391ac42e1a0YxmYReSTR6EKa51l8QHOw,5440.8994,1.0399656,39.473053
6252604c9a7947497d915db0EJ3C8LzkSKCJ0mUTYvliXw,29123.459,1.057726,31.469917
627653019a7947d63b97bc44cCNbHw4vQZKKDrSn5wQPBw,8537.4795,1.0680565,37.61225
628383929a7947790901fa622-ytGE2EQpGk5uLX41nYMQ,9680.418,1.0626597,28.930887
623e11d39a794707975bb11fQMpFJjQdTj2kxQBpulN_Xw,28444.803,1.1447582,37.226486
6283b1ab9a7947090e51e74cSa57NazzSwOqm7CRtmokMQ,12107.604,1.060514,23.25205
620867469a7947f90699fcd2WpmM6alMQsWhECtQ9cXjxQ,33162.43,1.1442424,26.25014
628449ca9a794733e53265ba-iD-y1BJSaCEIjLukmbEHQ,12872.568,1.0510194,28.219753
6259373b9a7947155095893aA3QBq366QNy4fBasz4atJQ,6278.229,1.0781056,40.77908
62894db19a7947473df49916fF__XI4iRJCSMvYdUURIrA,5165.411,1.0598438,31.929125
61fdbea99a7947a80db9f216PVckmFE-Rzec3qbf4v2qPg,29550.994,1.1604925,33.40621
6287918d9a79475e96837d676wCFiaC7SmGL7ApG_1whQQ,4605.2983,1.074624,36.370804
627753419a79470a36f94b60fcytg3FkTzuP50YEVwfK1w,22516.064,1.050894,21.780016
6246a6ea9a79473cf3a2d4dfY3xC_bLtRiOAZYtLcTJKOA,23511.777,1.169918,34.908504
626a62319a79476719d08546P7h-tgjES4W1pYOVjSk-ww,6063.6914,1.0459514,27.522345
625331d49a794779ef886648U3NY3M-WRdm2DLOSOOXaKg,11034.2295,1.077234,48.43471
62600b359a7947211193d499HRfNiyZJTo-AdTyLJSFP5w,9667.227,1.0531034,22.02977
61fa15e09a7947c712b3d0ddYeb6NF74QjuEmxlPXfJDpw,47751.832,1.1228124,34.050148
62445f1e9a79476c68968cf83dzTQ2aHR-WZrQlFVcb-bA,29257.1,1.1183617,29.055538
626c282a9a79471aa25b1a9cxhI4_r1fRoKvc8p02JO3jg,4180.2637,1.0503712,39.330307
626f870f9a79475c63283e8dNc8K_-HrT8uYhPjU5Wjapg,10511.453,1.0623994,33.876762
628fbe689a7947e1b08defc7pvilXnBrSLqfn89Qq7bHzA,12330.269,1.0549693,30.498343
627d1ab99a79472612167fd1m2hmKF7nRpWCXvsgP4i8-A,8735.282,1.0614883,38.720463
623a68a69a79470d95b8fe5cFvtfGvzbScO-9-lXtnZGaQ,18444.328,1.1517327,58.490036
626738999a7947ca7fbb3bfawCFsWE1SRbaL7YDBT5HD1w,9011.534,1.0420804,50.81192
627400ed9a7947261a0bf767w732FAWpT4G5wakJY7rNkw,15134.219,1.0544963,24.046507
6275e74f9a7947b96c68dc170rLyZ2K6SWKKxL-0kDho3w,8101.942,1.0536119,29.021574
620e47259a794704b9653dbeYN6ijSk6QRek3sjV3wFQ4Q,16753.352,1.2315584,51.62778
620653ea9a7947661cf1cf09pMKxXDdISkGJVBVEitt_jA,96741.06,1.1416646,24.207666
620fa79c9a7947952c7e0d34cuNoIDAnQjqwpZOrnJxfTA,55821.273,1.1754236,37.35228
624602529a79470ee77bae7doRZ6b1Q0SkW0W64cPYkyUA,32143.219,1.1421466,39.42165
620cf2059a79470bb5f8e794EqB4O4zQQu6-IiCpqBnd7w,11125.429,1.1608154,29.39574
628a5eed9a79478273fa5194OKVOLpe8SCCzfjtgC15IWA,13501.37,1.0607343,30.140472
624d950e9a794756a2d929f6iCYZ0eP8QzWaUHsxtckb_A,39709.27,1.1381687,20.550102
625e7c329a794710da312799RJRLkn8NQA2pCjI_jCFfDg,64462.76,1.060321,27.354746
62693a9f9a794701e117d47eFsAkjroJTza8c06ewnQGeg,3763.882,1.0478141,29.863016
628f05219a7947887cc04f34gVO3uU8BSZqtXiTePIhD_g,3369.5217,1.0653081,32.19843
626075a99a7947445c4abd39eKybWZ1iTQSUG1HfauPwmQ,7102.8184,1.0415494,28.990961
623c2f759a79472a68952682dJy5CWIlStK2DnuqTXs9sw,29932.348,1.1334082,40.086758
61ffc7ad9a794723b01dccbe6o_xIgKtQduqFU1t1PoBBw,21739.752,1.2191265,27.372198
625ca3679a794775991589998fwpVghTR_G-lmyK6l5gaA,10676.15,1.0448191,39.726646
61f8fd619a794762ea3a085e_c8RUPdkRvyFBjvxOrCM0Q,21630.566,1.2049187,52.77129
61fd10b39a7947660a764213OqmMBMlCTxeMyfWeTnYTXQ,33955.266,1.1447527,32.53094
62752f989a79478d21625bb6ah01VfsPSwSU0DfHzLvTog,7628.8716,1.0455426,31.47471
61f864b09a7947348f6703d0ztoxfCj3ROGOoEW1W6vpZA,13297.513,1.1569886,42.170475
625d583b9a7947b441359a44Hr32kIeuREWN82dSnHUPNw,10704.399,1.0591637,44.306953
624b05bf9a7947fb18045d27g4-QO3g3Q5mgt7ZyJ3BFgg,16204.153,1.1523519,36.694378
6291af2c9a7947773f619086yCeaO82MTU6-nj8hs_eC4A,5046.746,1.0604707,29.568129
624ffbf89a794728ddd4c1a0nx3Ei5dQSXWj7V6vAH_Pbg,21588.98,1.1445266,28.626217
628671929a79470114bd8d4bgAmgp3DQQmurJtOzLdXCZQ,8505.48,1.0546993,37.77355
6269a5569a79472e7a70140dSVIGywmaSzujCQ5f-jRjMQ,8550.961,1.0452306,29.089636
62625cf49a7947e93936ba48ZxEYkT6sQ1Gsr0Ech0HcuA,8259.141,1.0539091,25.818052
626bfb199a794708b70cc5a89eJIwcJ7SNm0UNSXdTfHFQ,8069.6265,1.0483987,36.403618
624435229a7947561b83fe3bhRHcRudHQ5e_6X9m_5Vq_w,16387.045,1.1550395,32.928642
62570d629a79475cd1ec5b2eVgT8ejA9RYmBonXAn2yv6g,11513.551,1.0706156,39.007423
626834ce9a79472ee693370am_G9g6_VS3muqG30IcKZpg,4034.9575,1.0474017,35.768173
61fa8b409a79470295084951e1wQJYyITPWDFUMNOyaWlg,21539.057,1.1632081,35.46323
626135849a794786269ab220wKDQtwHjSFiwQ9pb48crSg,8772.722,1.0382621,14.525679
624c3f8c9a794764d26599e9exWaNqt-QmKcchXKQ-8KNw,30955.695,1.1607635,36.97944
624274ad9a794732a3142adeQrAfKTJRQtq59qNxzmcUkQ,107479.484,1.137539,39.417343
626d98eb9a794774ea27e974WDK4DyQ7T5aV1ltVQNkAGg,4365.6533,1.0433942,35.359516
6246c2b89a79474ac55c28a5ACmqkpWjRpOTJvjLH4mzHg,33617.195,1.1544435,45.773335
6241c3449a79470169adcbbbXFK913tBTQGJeJn_dW3dRw,24579.736,1.1247082,33.483692
624699a89a79473501fa15f9Isqnqhg_RzqEAJ1rg-bNAw,15011.757,1.1701552,45.7871
620289389a79478fffe653fb-upsyLUsRv2AfIgMraSkLg,16664.328,1.1048703,36.815174
6278d6209a7947638764d9610DeslrbPTimW3SX3uATXVw,7624.5483,1.0518465,25.547941
62738bc99a794770c74f0f0dX1GeTNFUSJaN9yESQiyBOw,11174.1875,1.057902,22.70768
620048049a79474485a40cbc-f3K20qGRJa8n1YtpjBqQw,7452.59,1.1763116,40.24169
62837d849a7947756f42d833NAR6xjdlSUa9Hq9kXfOmcA,13924.548,1.0647544,22.20492
628666ba9a7947fd6d04d42338sJSOIkRNiSNcdakZkD_g,21273.592,1.0578876,28.499006
6264274c9a79477010a43b63hCssG5hzQlKYxrjq4J0myg,26164.395,1.0599107,31.08913
625959659a79472912ad7abax_pn3-UdQEu7-biCWXMyVA,11513.643,1.0536466,26.452675
627b67f29a794779e70305d0sbX2KTSYTu2oW3Saa2J_oA,4815.39,1.0698377,36.623272
620d0d479a79471b502d81e0yJOk3gOKSAmGJLCMcph8xA,13106.939,1.1685024,32.3036
628845d29a79470ba32eec79c4sGlrKYRVuO7CTdeKdLEg,6137.879,1.063298,38.442
61f9ba2e9a7947b3c6607299Ro8ZPlgmTg--R0TGxrUGeg,21744.553,1.1550579,27.178015
6285d9da9a7947b6911d5a20SbR4FMQDRnupDhdnOtTmUQ,13647.138,1.0571625,25.158527
626c0d949a79471158368bc6JL4jhFKqSuy8zqIam6JF1A,10969.719,1.048911,22.951595
6258108f9a7947afd672f2e8TsJIIK2uSQmopuCnU_2YWA,17600.28,1.0677824,27.179075
62877c0c9a7947556fa77865wufogmHlRR-8MGFHi_y3fg,12284.8955,1.0622469,24.93525
626ee9c59a79473a5211aaa5yu_MW8j_SR6xs22LHheGFw,10375.79,1.0501654,22.343454
620ff1d49a7947b3a484b45c0PuTaPFnQYiKrTuduXvTjQ,20769.857,1.1334302,32.747353
61fdf4489a7947b20ea799e8WlJPt3KUTu-lQJupbLTNOQ,12336.242,1.1696956,43.26843
6247dace9a79471a6f485d89_b7hVde_QdqunGHazD315Q,11417.915,1.1769811,39.706425
626dcbf69a794783282c69dfMtIZEtq6QnObS5sHrozqLA,6852.279,1.0476253,23.884048
62860e4f9a7947ceef8362efkQrKpYIaQtirD71EcGNDdw,5789.1,1.0695119,46.202194
62488c8c9a79474b8f2328aaI2eTocnbSamh6ANl9cQaWg,40795.246,1.2054625,36.74722
623c933e9a7947639882d088P0y66HW2TwCmC5pTg51c4g,56849.98,1.1456289,41.44832
623ec22b9a79472fe7b1c595__e7arsqSPK9Mv_btS6Bzw,105423.07,1.1870368,37.06298
6278843f9a79474ca1030832DU5d6OhbRtOvRljP6Cw5Vw,8923.833,1.0448943,26.30596
6274f33a9a79477084321fc3Jxon7X62RZyY92eZamuzoQ,12496.16,1.0465724,25.133951
62543ecd9a7947e16c2efe4eZcrqG6OqSpeuC9JjXNkZ4Q,7439.511,1.0560198,27.21939
6284b3cf9a794757e2602c0bEWIFHjDAS_-Tu8DgSZQbzQ,10102.393,1.0636451,38.02457
6274ff349a794775f1334c84wJSnyYyjRleg6XPAlah5bg,17370.79,1.0620135,29.760983
628a281f9a794775388d0a94fJJLM7avTky0qXf8wKIDAA,12066.275,1.0662729,31.801714
624285a79a794735074e98a4LkMfHkvVQbSzl-CP7x4xsw,61448.41,1.1253397,31.745985
62758e929a7947ad1a2b95aaYJhH_Wt8RCaf-SudoYydHg,5265.663,1.0465277,34.991127
61f92f219a7947808d67e7e3YeVq_3k7RPS22zy5nXUjLA,21910.861,1.1194776,39.02667
62604a929a79473b361096e24qd89QB7Q9mDnaq9ax-ykw,8897.904,1.0610144,32.677906
62805aa79a79478a9241a3a7qfkYls7NTzWil2HU9Iwsaw,13238.029,1.0644151,27.203842
61f8e6df9a7947569919218cF3d_eWnXR62gsNNqwS0CMQ,13485.39,1.1756396,50.458397
621a39ba9a79472784f029d4KvWmP-9mTViu_72IcGHJSw,94307.79,1.0957401,18.836752
620647d39a794761001de2fcz0UA_UQTSL-56KF6nDx6tQ,36961.2,1.1680163,33.825016
6245ecdb9a794707d17f085374l6IIeyS5-9Nl4t_Lz1gA,17304.53,1.1135391,30.993576
624426c99a79474f5deb763fEXELbCZARXqMsO7phHCm8g,99895.97,1.1083858,28.234915
628b75599a7947d5c89e4988GChftfGdTNS3ESogjgowKg,21834.22,1.0558727,24.857689
6274ce509a79475ece5ea097CwuWFWojQtadieCT8on0Xw,14097.233,1.0547303,29.371191
61fa73039a7947f63fe82c73Fw_mpv-8Td2sYnWypgKNXw,8690.683,1.2024986,42.271175
625523169a7947233777e15eD-4yoaLvT4WX1qTeOatcEw,10631.213,1.121965,61.085754
624cdad29a79470e5af7f9f3eoHW7d3cTSSaiADlwlNHdQ,11590.59,1.1653297,38.492672
624ad6c49a7947e5bd93fccd9-07LOJxTTS1wNtCWgacZQ,24466.672,1.1300862,31.186455
626f5c819a79475505fc3069CU51-ifgTPmWO9qdHC-bMg,3103.3667,1.0608288,44.13929
62895bfd9a79474871433a4cHiZx-IDUSjuh3BP0BUwlhg,4146.6343,1.064126,50.28058
625ece189a79473b9f034164LC_DRGGsT0SmcTgQUCghZg,11475.339,1.0582227,33.428
62113a7d9a794702d6d7ca1d6K0f5AY4TOSU8n3U8mIw0A,39206.285,1.1846831,30.797974
6248fb8c9a7947654fd1f5244EuAu-nzTyiVVHNfDQdKPA,39650.7,1.1970533,37.672592
62788cbb9a79474f03b0887dKe6im3i4Sy2SmpYfDQDcRg,4655.2246,1.0498546,26.328283
628b037b9a7947a2ae96ff2245CXERpeRuiqURUYrIsaQg,6434.322,1.0675603,39.74767
625fbe369a79477ffcda6a48HkGYTnslRDS0L3wGilW8eg,5064.53,1.0558535,35.382618
6280d3739a7947a4408c5a84doNDhb3PR32-fSkpg85Jhg,8826.882,1.0575452,22.20505
62486d049a7947428cac5e65mqUzkHE9QLyFKfWw8hJM4A,24097.934,1.150242,35.791824
620d0c6b9a79471b27ed8afeLHzWkxQPR0a-jtr8TuOh8A,15758.859,1.133458,31.943016
62815a9d9a7947c15a62bb05ZJuzkdScRWqMNutJFMV8-w,2820.7703,1.0585942,40.669376
627a7e989a794741ace1e4cegliEQaQfTD68k3H68pf8OA,10946.63,1.0642946,32.31446
62938bf19a79475fa57f443fWagk2pvhSuCU2kIYSGWtgQ,7172.5376,1.0567491,44.940372
624839b49a794736db64dec2Xr3CUQQpRIy9FcUabH_RyQ,14188.616,1.1636039,42.92511
6288ae039a79472325888916r2TZigf_TWemj0v15ohAVg,11670.519,1.0740535,38.559216
626a7d2f9a794773a27a5ca6KRtFf5pwRHCm1BSlXz43-A,9815.598,1.0537347,37.280075
625e83cc9a7947166a367f7fLQJ6HssRTj-KnEMEu-hZzg,15199.398,1.0541732,37.968636
61f8df639a7947522ba14a07hQQywtPYTQeXEKhU8IqvHA,37298.72,1.1628759,34.974724
6266b0bc9a794799eecdfea7KCtLWjYWTL6pFoYTcvaeYw,8411.896,1.0577505,31.832558
62451f6b9a7947a2972500616l1AVayCQ_WLl3Nj9xwXtA,98625.27,1.1427052,39.593178
628dc3ed9a7947138a77afb6GCilZGdgTE2LLyMoesnp4g,10979.5625,1.0628866,36.604263
626f23669a794745757235fbYccebi0ATkyBqrQgX1eTCQ,6126.5107,1.0525795,26.884218
628b295c9a7947b00cd430d3GiFOu7LXQFWugCPCOIkUrA,6199.7803,1.0663894,42.701267
6266972e9a79478cdc081fddTFEvkXJzQAmLANgwj44irg,25333.24,1.0508927,20.137682
625135499a79470749eaee93DYOMUw34SXeGQdAdVUyvdQ,15420.276,1.0808551,48.309807
628fd21f9a7947e7ffd419e1la5bKylrTWiqDWYgzSQAdQ,6407.0146,1.0557773,29.5315
6258dd1a9a7947f42ae8f73btTCiO2qPSPGYTDAZjBq2dQ,36877.945,1.0589114,40.876595
628ce03e9a79475a1e0e298aYQ7Zn8N1TUiMl9E1a48B2w,6865.679,1.0682286,31.190325
626ffe6d9a794776fe70e25f3Kd5Znt7ThS6K0VXdIEPsg,11788.16,1.0718893,30.16626
62049d759a79473b7aca778fh93V271aRLimrO65kCLtDw,19169.959,1.1148677,31.208187
626cefb79a7947494f982bd26thavjLHQ82TAYyAxZcoAQ,4977.4604,1.0555476,37.77515
620c4a999a7947bd8271d5acv87Ldl8jRmKcrzdsl8oB6Q,8105.726,1.1573583,29.801252
6252c8b99a794761d4c8226chxrdOFDZRne5krR0PPL13g,21519.889,1.0899035,40.27562
6272ec709a7947467028d19cfIlmjrTZS4WqytnYtJSHlA,19203.252,1.0575885,29.94808
6279e6249a79471c724add38TPHk9MefThKV-XPKc3Uv3g,14534.638,1.0585419,24.072378
628d189b9a794771da62a17cxkZx-UNAS1CtHpy8Kxe8SQ,6535.4434,1.0594163,37.731537
62693bde9a7947022f9ed92aZTaQoA6kQki_SmNXazmPOQ,10541.231,1.043095,15.70778
6273648a9a79475f497bda84bxyxhz1GS_-tpPx_3rvZ-g,6436.788,1.0607188,39.182163
626c54ec9a794725c4d2a46c9pRwqHceRm2DX01tbSnFgw,4791.1826,1.042735,44.60636
626bc71b9a7947ee20e92f10n05exXjIT1iUZXEurR49kA,11000.055,1.044973,23.224035
625e47e29a7947fadf195119RV-EV9vqSrOh-MgJoP3Y3A,14342.238,1.0545563,27.823767
6203d4189a794706b02764ffnjBJrmaITDSvrye2YyGXpg,11155.772,1.1283628,24.087257
620c1c399a7947b75615da2eYO_UBYCDRmWbvdGMUQQAAQ,18914.066,1.1606371,33.87711
6241e2d29a79470f562e37fe4t0QcdqHQbe0-SusSQRtNg,48008.227,1.1501253,48.525383
623c850f9a794759efda4096FzioCDEJRCGLr7e21yNAmQ,25438.654,1.149972,44.180794
6248d60f9a79475673d90c10z_m8qLx9RYegVJfEn341rA,56785.41,1.1224394,22.73365
62091e619a794723b68e6b3294CbNvdhQwOUTB7vdx-6aQ,14049.653,1.1637005,36.66177
62867de29a7947052eebdf5fw8GOREMQSz6ECXqJvUPguw,7289.971,1.0580037,35.392197
624f78b79a7947ffc0a811304E-FvStPRhKRsdXFAzxiJA,25319.56,1.1403098,45.44113
6280a4689a794797b7d78b638RmDcM5iSEWHTE24Qylx1Q,10321.327,1.0622015,29.287561
6253aedb9a794795951bb836dLq0uH__RJKcy1jc8iOlAQ,16460.703,1.062687,32.552475
