document_id,views_pred_xgb,depth_pred_xgb,frp_pred_xgb
628b05d59a7947a2ae96ff28Y3onIuIiRhay-6KQECanOQ,10900.424,1.0604042,39.453205
6205bd8d9a7947279d11e60beJ4905ImQgqArcGM1SvLVQ,23560.158,1.1517203,39.005993
620b2b999a7947477f69751ft6w0GNSfSQe6VHxusCVaJQ,7369.6377,1.1882956,38.24565
6262947e9a79470312654c46eEOJ8jFnQ8yR6iD8ONWkbg,12576.577,1.0564854,32.90768
625d32529a7947a323a4e7b3lOxNx8e1QweJeu3MjAQjNA,10352.29,1.041254,26.396244
624c03a39a794747dc04a7145sHoC5DQRYyOR92V_ypG3A,36655.094,1.1646028,32.388496
627284269a794723941e9e1cX-7v6KFuSfO260BYr-xfwg,9106.98,1.0605695,22.187212
62015c0a9a794724287b0d6djjVwaS6DSE2xtLGK-YShjA,18014.53,1.1618007,38.712605
623c5d5f9a7947423bc6b24dLrt5WmD4QXe7Xaw_SdwnpQ,25433.107,1.1247851,39.917347
628de2049a794720ca7217a6kIiX0KfaQRKCkp5FyQ40fg,9524.312,1.0623386,40.693085
624da5629a79475d6b7494c739iofWssS--tnFNU083DWg,115985.65,1.219015,27.94387
626852969a7947355f9261ae6o162wRERO6Oc5QJLq4sdQ,7379.483,1.0383065,32.4943
6266d3f49a7947aabb404c77gW0bziHsQm213b7euOO4Wg,8586.2295,1.0512389,27.708002
624ae60d9a7947ec8b2d25613PvP1OsWRJWhIyXjaY4CyA,28927.182,1.1453203,37.056698
6248e84b9a79475df2ead341ev2aypeQQiS0xXeKVa24dA,33058.22,1.1443161,38.984188
6201c5e79a794740603d6b6cKJUES0KZTTmPCtLwXWDjSQ,29647.336,1.1543391,26.097979
6268397b9a79472ff32e7b0aZvAXJUDPQkmdrra0u6BW7w,5419.415,1.0515305,29.159464
61fb423c9a7947396507a2d1Zz4FiCdxSEmXFqHEt7USKA,18404.893,1.1448985,35.606472
6271faa89a7947e496b643a2LvjhofhNQTmWn2VBxGRrqg,6817.965,1.0680188,33.65643
624d293a9a79472378c15e21pb-gGdksSWyg9IsP5vd2kw,17445.105,1.1902983,48.04839
62413d8b9a7947c027fcc288PPaUvSrqQmKsoANV8D_OWw,157123.05,1.1474353,39.106228
61fbb7759a79476832dc06dcM5242OxGTPOcoOJ8KuX5MQ,19686.559,1.1502801,29.008894
6286134a9a7947d0f4799e6fN8DQoi6-S9mOsr31JYctrg,10033.315,1.0493432,22.779448
620478349a794733357ee354YzevweVQTymfO97Ml7EeAA,26358.32,1.1519915,37.858215
624a6e129a7947b64198b736W9ylHdJRQSuXKHxSNI-dRw,17395.793,1.1378775,30.326643
620e6db09a79471f333310b4fj-tYWBzTvydyrE66zO29g,12127.5625,1.169627,25.132086
628faea09a7947dd41776b15hQehZLPRSg-rIRy6G1SFdw,12446.988,1.0563964,29.344578
625802619a7947a9ab69d3ffOgwKveq6ToivRfl9lkXqbQ,30039.682,1.063117,32.53883
628f176a9a79478e7f4d7374LEVVIa5ESlebNa-VFvXv_g,8772.393,1.0648161,35.56626
61fa733e9a7947f645c4f6efWr0ubmYVSIK-7ov9es4Z0w,17583.148,1.1768224,36.91022
625428d59a7947d0843cf10duwa0yBV1RuWQ11eDOE5DJQ,8965.199,1.0660231,32.571117
627916f59a79477790dfcf24nJsFWsiBQruxtRvbmxkY0g,5881.504,1.047996,36.99352
62010cda9a7947029d2a482coOMjGAAST7y5VSYbTZx45Q,16517.992,1.1487366,37.6034
6201d7569a794742c0886f59z-rvVtbbTNG67zYq_nkR8g,21384.104,1.1507154,43.366467
6293b9779a79476be465e196i0e_kcANSlS7_Gn5G6Sw5w,5989.8804,1.0579247,55.62235
6242e0a59a7947620e6a5da803U3ThmmStabWjlVOlmMdQ,40001.38,1.1316938,28.962097
6253bd5a9a79479afd73af24qeqKKj11SzaSXjopcEoQKg,15892.516,1.0598328,28.730463
62670b0e9a7947c13feb4ef2Q5gaPqPsSBaeLQFgtfTYAA,11115.819,1.0428481,38.351383
627ff8719a79477430bcd440ZrhpX-InQ-ORqfB16H6ysw,7752.118,1.0557742,32.57938
6245c1ff9a7947ef7faf00a37UsfjHspRdazIby0UvXqrg,75274.95,1.1355568,28.62106
62509f499a79476cf150d89fwQL1tosgShagMiwOqpBnsQ,39221.562,1.0707989,34.757385
62693a9f9a794701e117d47eFsAkjroJTza8c06ewnQGeg,7804.571,1.046292,26.192518
625aeab59a794712de9c6dc2d-SMsAaTSCaYhVaoqCmJYg,8593.115,1.0417604,33.92676
620a2c019a7947738191e94bot36T9sVQHOgA1E-YnWRaA,27416.13,1.2643502,53.4462
624fd68f9a794718e2755c04ZIebQLUATRWSnc37OMbrRQ,17739.127,1.1136829,38.33287
624ee1d79a7947c69a468bdaL-WkMXbYQECUdNVhPjZyKA,26891.035,1.1521732,33.891754
61fbf0de9a794702a16d2b4eYhZV7apVTEebb5F6J7g0hQ,28575.816,1.1350162,32.655155
6243c9ae9a7947297a39935aVtxR7o_ARs6Ja-nbfrAK1w,62900.88,1.1337415,43.60759
625a489d9a794773004e0ed4U9xPbHBURdi4oGv98ZGe5g,7354.0825,1.0461414,37.318386
62062f4d9a794751ec3c3b8dLagi-sDhToWBY0OXesCg8Q,45435.77,1.1464479,35.22163
61fb08fc9a79472ef882f013rx6zJQJSQtah8qXwF7gewQ,121292.19,1.1292205,28.395124
62865c239a7947f83205434eNoVeq6Z8Q1W1VOl9krBbow,10711.909,1.0582113,33.426914
624f57cb9a7947fbdbcfcfd45CUAzs10TwWOwdg3dnyrFA,20395.965,1.1127615,38.259666
628313c99a79474c538199daI33eC5UkSlOSZa9VonSRkQ,7814.0566,1.0568793,38.276558
627599a99a7947ad14bc86449oMs1NgNRXGQsR0JiDD1QQ,11265.93,1.0400221,28.433199
6266cebf9a7947a981e86b32he8-5RrbRK6Rj1W6m1QdcQ,10284.629,1.0530223,29.862755
61fc0fdf9a79470f619c3915b_OkkpZ6SzWn3tNbajfzzA,19922.36,1.1677713,28.284117
62851ec09a794788ce6e9ecdONjtJydPTFGXFkALH9l_XA,8099.8433,1.0664325,23.92549
625fe61d9a79470da092d6f6w36pm8qiT32yErjhPhtfxA,6571.846,1.0522672,30.279205
6239a5419a7947cc137706a90I6kRWRGSb-LSMjQdTQ_aQ,62753.715,1.1192586,32.965538
627cfe5a9a794710802eef80ItsJ3dT-SCe0FJ5ST3BkkA,8303.019,1.0645001,37.65675
624ef4609a7947d040bc4d11GoZ7GkLeT7qKp-9x2ZMnBQ,67232.82,1.1522226,26.127085
6264eb899a794713b3ed608bf4ddqwK9SQmvTVlkO6xEww,7075.0083,1.0588487,46.42321
61fbe2249a7947818e296b6abMdzClMARAmXrp6bUIzXgw,21819.264,1.1449552,36.050426
628ea7f99a794777551e576fQizdk4u9QSCzR2BDx9rABw,10436.38,1.0453495,32.262188
61fdc20e9a7947a94c8a4916nBjxXAS6TvmfXUfkd4vaYQ,26563.27,1.1466074,42.5194
6259d29e9a79475801eced7bwGUDhYxIRNa1c4cYwvSMEA,7424.449,1.0488654,35.77991
62074b119a7947b0e49b36f7ogeueMGYROCLw1nvmiGQrw,2361635.0,1.7856989,7.540451
62619ec59a7947b5d564330fTr6JeC2oT6yP-SJ6ZQHS0Q,16502.428,1.0517395,32.717205
628c46f39a794716a7e6a10dtIsr0nyGR-maNrJ6R0ISpA,5199.562,1.0626936,39.93869
6274f2899a7947704a55460e82VQHvS-RtedQbL2w7pbgw,11325.083,1.0457543,22.275408
624d4abd9a7947308fb481fb_EJR-aXqSKaeQti_A7lPOw,36731.03,1.1646311,37.8774
623d2e979a79472c97a9c3dc6qR19SCeQzmMGHUQoiBJJA,38581.3,1.1415153,46.36371
625076f79a794763c4e8d46eFN0O9j95RD6T8zOwCHl9BA,31427.031,1.0809963,37.298138
624dbdb39a79476a4629ace1n4erj58QRjSLBQcnYn9Wyg,30460.252,1.1501809,36.65997
620282559a79478c744f7b8fIiNMV-VCTlWt7AF0QNIELA,31888.506,1.1572418,43.458218
62347ce19a7947d78b29d9c1xd5lQWR4SzKIVCtHglTv8Q,48292.492,1.116482,22.426695
62419cbd9a7947ef374a0c8dHMQxYSC1TPSl4tuRb8xgxQ,85574.8,1.1213715,44.841312
61fac3009a79471bf28cb818EfwrtrX1S92bvNbsjIoZzg,23035.04,1.1856229,36.138573
6240673b9a79478f598bf1faF68xixxvQR-1gAWVYNu_5Q,139277.64,1.1345587,37.89858
626bbdcb9a7947ea6220ecb8A_9HCUy_Qeay1FxwEHgQSA,9413.836,1.0429761,28.826677
6250a6ec9a79476dacf3cb8c1qJBmgHwTqGhxn_HkN8AFQ,15655.836,1.0905153,49.959957
627e726e9a794719ad68fa1aYhMRZ1fcTbmaO_ppqKDsfw,9613.819,1.0525851,36.42695
62928b599a794724cef95fd1MAwLxILBQn6QQVJdNOOztA,4904.0806,1.0502135,32.412212
628c93209a7947310a3ea7fbNHfasmlGT5uqc_qKnexNZw,6205.8794,1.073688,44.636044
623de9d29a794782982202c9QMpFJjQdTj2kxQBpulN_Xw,64794.426,1.1472987,27.116879
626d33939a79475dcb9463cfDfl4mcAMSKqJRkNDpYwVjA,6336.477,1.0503862,43.174564
628739999a7947356af4c7000_gqGps0Q5m64bQRQKvg4g,14739.181,1.0653633,25.701323
62541e9c9a7947ca267edf9dGxOZD7a3TDW2Er0GglfEOw,18485.477,1.0601914,28.109674
628568619a79479aca14a306AK9SokA0QvOEGrTycR7CuA,10360.039,1.0462686,33.3514
626456f19a794779bb216e47sV9Gv-TEQDu_4auRtizl6A,8428.794,1.0489751,35.488594
62063afd9a79475838a977c9togNUOnIQyuVzZOYmW_SiQ,50001.582,1.1292046,28.672913
6254283d9a7947d12f231936UPUSe6pcRoiInRlNaDtd4w,7607.2705,1.0670614,33.335804
6277ce4f9a794728c5e6f06ftBg7nEa8QnyYSFP2s5Ym9w,11752.887,1.0517337,25.67998
6256ce8c9a794742b477cbadQLxufcplReOSEV9TqmpF4A,8469.23,1.0597513,30.028763
62085c2a9a7947f9550ccc6bnDFknEnUTFKm1z95ezRTUA,44902.953,1.127017,19.26201
62637f2b9a7947452213f35c6TViwIgCTfqzHVRS_NHYEw,4413.605,1.0640749,35.35631
6201fcca9a79474b73d9b944HtuiC4_nQTWrQAvLh6p7XQ,22698.256,1.1601311,33.561325
62072df69a7947ab96a44e24Loyw6fprQKaUtmhIg_Q7Pw,32640.197,1.1567847,35.17942
6242f21b9a794769f6eb502dLfbQ1Q8mQKKin7xDbA1IWA,224652.39,1.1519634,35.818844
62769f479a7947e868c3fc537JXNzg2nRSWKZKE_W4-5yQ,4264.892,1.0669525,41.870148
62931bae9a7947448b3cdab4SRPnZWHSRFmlCCZwce5APg,14453.985,1.0280337,15.493232
624fdb999a79471adecb2b79t0GMIFtZQv-nadA-xJiaYg,16147.407,1.5186992,52.23456
626b7f0e9a7947c9355dbfa5u7drBmbQQXCUI_niQgKxFg,8252.088,1.0462554,38.431843
620cce999a7947f2784bba90eLC4pV6TRliNjHRm46bEJA,45865.465,1.1075004,25.432478
6205cc249a79472a5b06dc7abXAYTd7mTQaZUEq0sT15kg,30637.576,1.1361506,24.843538
6272132a9a7947e9fedfae85M7if-46qQo61wkWbhvibnQ,9438.087,1.0577493,27.072342
627a9a589a79474837915f4eZX3bUAAtT-qXiCQpTFLYMQ,8532.374,1.0743515,47.20655
628cefa89a7947611d3db49e05o2c8HRT_WlVFXYiVJ9qg,18249.229,1.0679665,20.566275
628381d19a794778b3dea1bf6UHf2I9-ShKAFECe99AexQ,12163.844,1.06012,33.36244
624c63619a7947757b557e77--Gw2xeSSLew3P-cYpuWjw,24772.893,1.1654474,39.765846
620c1e419a7947b5f8c6b470h55Xs4u7Q9Wfc63NdHtRCg,18020.031,1.1563684,31.225965
628217db9a7947f89b776ab5LwgRiIiHT-CRCBrYsOc6vg,5106.329,1.0699289,46.580994
62751a8f9a7947826007cdbe59QCOANRQVW5kA1TWbN59w,4814.7847,1.0579723,45.514313
620179959a79472bfc701e5e6DZOPNo-QW-Z4hiWKz9v9Q,18577.832,1.1631423,37.59512
627aa3fc9a79474ab40ce6b3bIK4l-NERKG2Txt5ZYhR6w,10686.373,1.0638187,31.817972
6266e7f09a7947b090150b62t9JGY24FQ5mQ4dYv_WqgUA,9963.43,1.0475701,27.67182
61fb8f879a7947533b63b7bc3xeXMmCaQIWP6Htb8JOeGw,14372.782,1.150331,35.072357
6273a96c9a79477f101e2bcbZYjFBkOGTBGewv9hRBBEIw,17859.857,1.049529,17.591084
61fdd5949a7947acbb865fdduleHmwQURICfQFQUMYNfJw,27365.137,1.1498637,39.132465
626c282a9a79471aa25b1a9cxhI4_r1fRoKvc8p02JO3jg,6202.452,1.0473546,38.958298
620467939a794730683e3e39Ebxsn0jdRwOe5_Twa5S2yA,19289.658,1.1500607,50.744537
62922a7d9a79471053c5d468eOJVYS8IRJ-Dsf6kioERGA,7544.566,1.053775,41.87407
625c96dc9a794772cd7f2c45_CvRAEODScuPC7lMqcvGbQ,10920.337,1.0489218,33.132553
62544e1c9a7947e9895bcb1dLjBjWJroQ_-YOMOqDXHbfw,19400.775,1.0620682,42.001408
627753419a79470a36f94b60fcytg3FkTzuP50YEVwfK1w,15589.685,1.0493982,21.501236
6239a4509a7947cbb5698e41oZ5O6RLQSS6ecvPL02zhjg,128139.78,1.138092,39.936523
6204e62c9a79475c257e790bA0SqmL6NTwyTkx_wM4spLg,17575.787,1.151325,42.936886
61fc17bc9a79471221cc34abr_OKaIfnRgiDL0_725dtwg,16993.35,1.1642419,39.320732
629122a09a79475c1eb32a31gbNjHFYhSbuUMnvC_aIulA,7287.684,1.0576289,39.765076
628fa1679a7947d7d83c8644muU9rOPbTXq96BqxxjXQdg,14343.213,1.0665886,33.08362
6290ab2f9a79472af98d8080B2CxDBeoQGeMUK1KXUj3lQ,8627.826,1.0490053,29.921951
624e9e5f9a7947a7595105c2oDu_6KCsQbWF-EKyHEV81g,27862.74,1.1547788,44.373966
623ac9a89a7947298c95b4009HhPZt-SQJa2r9FWM6Twog,127653.84,1.1462449,19.127344
62669f079a7947908d840535Xb_yKIiYTKG_TnpCP0-2_A,7202.2373,1.0443308,27.687487
62548aad9a7947fc18ac351a2g4VpUoWS_SeB7mgf3ewWA,19423.514,1.0599148,32.53206
623c919c9a794762f05251f9pYmRn00pTjCvMsQqfkDQbw,37882.914,1.1315756,30.242945
6287ab7a9a79476c9246a0b2BUGA0_1sR6WOC7t8p3kcNg,6960.167,1.0649674,41.65929
61f9580f9a794794245a82b9HdvjUgVbRcax7cj-ve1N0Q,20078.916,1.15812,38.451458
624bf0679a79473fc39b01ab5sHoC5DQRYyOR92V_ypG3A,73317.805,1.112258,27.438353
624380cb9a79471d24aee516gaD0xwB6Q1OO6z9j2HHKXQ,88034.84,1.1844506,45.25778
62828f889a79472daef209f4IPDMdDVhQTmwT2LqrfzVlA,11412.823,1.0640299,29.56955
620148799a79471df41acebefCnwTmwdSlemXfh_3HwREw,13871.885,1.1744473,34.51964
628e247a9a7947452bf6faacsMPX7Gs3RkGLHMZEH6nrQw,10569.399,1.0489354,11.193235
6284b6d09a794759bf90066139nOJFjPTtewi2PxcGpFbw,11462.09,1.0659653,15.978495
6278aa279a7947569c70bef6kuBzG4vUTL2IJOtuq6SR_Q,8530.545,1.0447162,27.790905
6288eff09a794732f3819e61rUF3NOL_TkeKQa2wnYWNjA,7094.6685,1.070116,49.402966
628f05219a7947887cc04f34gVO3uU8BSZqtXiTePIhD_g,5187.935,1.0630635,32.294
62016a489a794727f43b9073m3TsnzowQDS5ExU9NcaIKA,47514.062,1.1462014,25.366207
6209a20d9a794742fe45bcf4xt98nb3fQuCsVczqL8cLug,42302.64,1.1612555,37.30604
6244005f9a79473ce4762b31EXELbCZARXqMsO7phHCm8g,143001.44,1.1136842,25.37705
62668ec09a79478730f1a6ccomdYx2WzRHqnUyhgq6mvUw,12883.096,1.0412472,13.0068865
62581ecb9a7947b711905447I6BhPongSjK0HUAAYDsUcA,15747.287,1.0608552,37.49267
62030b8a9a7947b2f37ac987XHLq1xK3QFG2fJboLavuXQ,20110.947,1.1433496,48.576305
6266afa59a794799715af222DB3wpNr6QrmA-rLusdDWyg,10867.127,1.0501337,34.46783
628ca4239a7947390befbb74Vn3aGjTxTpq4GQd4N2rtxg,10346.412,1.0633668,33.78363
627bb3649a7947a0ca8c2e7fJY55_QiKRc2wymi7Fik9dg,7915.0083,1.0654588,26.878323
6209ae459a7947446de26572qvXsfpOHRUiGxM3hPiu9eQ,34841.28,1.136839,38.92947
627e13319a79476e7cc17fb056N7igN4TUCJzBHEHJm_Gw,6156.222,1.0620973,41.352768
626b3ac19a7947b743fe1c94765MYysRQD6GQ3zN6YxKcA,7602.4263,1.0417757,39.094234
62507bab9a79475ff16e9b0cYB4AfmwmQ1OI05H7c0DT6w,32537.715,1.0945485,35.608116
620ab9b69a79472e044e4c04nRsWghFCStSi0aZCI-ZQ7w,36654.242,1.1334503,32.65297
6269a5569a79472e7a70140dSVIGywmaSzujCQ5f-jRjMQ,9528.214,1.0437717,29.958197
62018a099a794730b3385106FGFBqFysT6CPFA8x6k92BQ,23223.744,1.1666225,35.221027
62742f8f9a794734246b2cd6v0eLF8QNTM2kGU8HMGCncg,11343.713,1.0479413,30.917408
6255527e9a794737de004f917z9jOn1YShqEvHDkKJuUyQ,12123.383,1.0728054,25.348415
6254081d9a7947bf05409777e3bvh1RkR9iv6b5fvHDflw,15276.065,1.0720334,32.35965
62074b119a7947b0e49b36f73kkiEgVVT3qV3E7Hd2cDsg,2337295.0,1.7922424,4.512635
625fad919a794778a7082b77AvTT0Q-4SUGGtuF3rSmG2w,6858.1636,1.058188,37.57533
62669dc19a79479053f6b05dDB3wpNr6QrmA-rLusdDWyg,8238.776,1.0541613,39.06249
625e654b9a794706f06e398dVl0CgDxWQdqINjN40ANcHw,10752.8125,1.056728,38.582054
61f916089a7947710232147a3Azew7t9RyGKb_pvmcUytA,20891.865,1.1544207,39.97087
625705289a794759858cea3c4i7L48NAS_u6PwWF1I2F-Q,26307.688,1.0605185,25.409752
620725519a7947a77bddc722UtpylvBCRROzlT9BGOKb7A,34043.88,1.1702839,36.840282
628cac149a79473dee8e2eeb_ruKEclBQZyobLb10iWIlA,5365.508,1.06507,38.211063
62761b309a7947c717dbc909sHQU92fHSEujVPd687bBSw,8226.489,1.05439,28.24061
624a0dc09a7947a2dd088f7bpMg5aol0RJ2y6BEISwXUXw,26923.986,1.1569834,41.66094
628a4d299a79477ef97644f6slnEeLfXQU-kizPNK3ZuaA,9598.017,1.06016,31.746923
625cbbae9a7947799e386d6197DAExppRkiGwy4N41548A,11647.107,1.045161,33.152
629054d09a794704606c8877Z3GD2WqUT2SH6zBZ1vTCaQ,9906.924,1.0563129,37.668854
624592ec9a7947d36dfa4bc3YeHWfdA_TQiarnevQ40YqQ,47223.973,1.1103476,16.395811
5e2fe9459a79479d102bada6QzTJiyZVQTuaqnOKkKy6pA,168923.1,1.566515,16.207418
62552d9b9a794727841a4c3bbMNj1qDpTjOBoRhG5EhLRA,8611.791,1.0753384,32.081554
6246d6c59a794754821331a7sLDKPoykTWWNYdUEi5I9IA,24877.822,1.1503769,48.104233
627be96d9a7947b7ffeb1051_QqmOwZTThqt2vy1pCAkdQ,10277.393,1.0621452,27.997658
6241b08a9a7947f9460192f5vyAApzPaR9uJ2McS7NiY1Q,81210.92,1.1032035,27.769989
62468cdb9a79472fd80b9194viU6R0YdTme0ZXqfkdOLgw,32944.645,1.2316732,53.993813
6252cba89a79476247984bacF_XvAOt_Qo-4LiwrhES0OQ,14515.134,1.078206,44.41747
625351f39a794782999ff6fap7SYj6hLQ-C1bpoFUfajgw,21501.91,1.0504167,33.629337
6283a6139a794704515d73f4mk1taUp9QDq0cpApg3Bh5Q,6884.6997,1.0570393,33.314472
625827499a7947bb53688216I6BhPongSjK0HUAAYDsUcA,24654.365,1.055629,21.221663
620d1f279a794724c8c52ccb3KIt1Dc8SVWswHKyY31PFA,8721.154,1.1388338,30.317005
6291024d9a7947525314e8eclvVdJRH1QHOmGq4O-wfRLg,8725.155,1.0568097,37.54094
62366acc9a79475cac43e970La4nBiKdRjq-HPcQ4-YKBg,11611.116,1.1073347,68.602234
6273637a9a79475fe0a389c5vs8Gr0AgQIGdGInJ2zQiyg,10704.413,1.0501426,24.648705
62872d539a794730cdfadda2CKmGGvZPQxypQavKiRX82A,7675.906,1.0697182,39.019672
626fac7c9a794765796cb00ftjD4MH2JTQOlMi7gNtNZkw,10865.569,1.0582954,33.712517
628dcf019a794718677ca8d8KQFe5NcSRQubMsIkmC_3kQ,8759.6875,1.0661206,35.5432
620e50249a79470a72eee5daExvN6U3mReywSEaeiQbL_w,56039.574,1.1313087,28.205853
626945679a79470acccc660aSQEZP6n-RpafU04vmt1ewQ,8659.889,1.0448098,30.95119
628df48c9a79472ad8d558677AY-IrsiR3-1OX57GyMImQ,11582.304,1.0530634,23.788969
628768dd9a79474cb0c7739cmlp7YLn9RA6DutrRiVhRqw,7521.286,1.0683705,35.42159
628cbaad9a794745d7bd43edC_vx6bDoQd2HmkZ-OFDAgw,9629.577,1.0563335,29.927162
62056bb79a794713bcf68991btqYJ-Z1RUCNMmzS-z92Ng,16774.586,1.1489456,38.57952
6246e2859a79475a8b7383a419YTc_ClQNK_tW2G_QBlTg,54155.66,1.162622,36.44954
624c10f39a79474de1209a7ct6C9eno7Tw2gjkrVXWMUiQ,31172.016,1.1563337,25.309874
6239d6bd9a7947e36ded84ccA40EgCneQ86hfXxqVotLSw,70174.17,1.13669,45.97984
626683009a7947823aac33fdIxD7wWmvTR62YTFb50w2CA,9744.234,1.0512438,31.964998
623b67cf9a79477619abb921alg_3F0KRIy9XiJx9oLalA,90813.055,1.1094366,34.987354
623ae20f9a794736505ee822ezJoRfM8Sf-IB1KyxMUVFw,337255.3,1.1069847,20.588322
624ac17c9a7947db77fb5f8f2cMQnxoDTJmv7cB8jtCzmQ,21171.803,1.1608968,33.123653
61fb9ce99a79475b02d454a51VQb1DGaTge7b9meE9SHLQ,28511.01,1.1437329,31.303484
625b3a3c9a79472361992cbeKGso4ns8QDO1vzRgFYNHZg,6457.6025,1.0465097,36.448975
626ef4259a79473c5697829bESNS4eAOS4-nV9xPa_Hfag,7063.6025,1.045925,31.296234
6240b9c09a7947a26e17e949RBXIuU2nQqmAxPsF-_K0Rg,34289.555,1.1280227,40.82997
623d5e9d9a79473af6f88aae2hZ1DzWRSyK7HrV0ZD-Uyw,82373.336,1.1385171,24.06374
6268eb9f9a79475e5b415146U7zR4iT2RKKscP2DdMUlpg,8336.318,1.0478641,33.369064
62939ac29a79476391597f5bITRdTqzTTR-tmk61KPuX_Q,5237.044,1.0460118,31.661592
623c683d9a7947472ea3db246THfzZnJSNG0ws_32ltgjw,28216.203,1.1199576,31.52557
61fa2ce49a7947cff1e299f8v1SGoKRiQDKWY32oWiHEWg,49209.348,1.1568989,29.909351
625275899a79474d9a075a8fEJ3C8LzkSKCJ0mUTYvliXw,21011.518,1.0605547,30.459867
62599eaf9a7947492939c438v5CfBp6jSv2RDcin3Nm5LQ,14806.162,1.0488248,26.076086
625a52e59a794772e629b17arescMLlwQGm2seBguO7qXw,4769.717,1.0500988,49.87242
61fc8d169a79472cb6e3fc0bqBhbqJVGSNu5p1rAo9bQfQ,20871.992,1.1565781,31.542562
6257f7e39a7947a428e44698TIUG7LZwRkeqT7WiusfZtw,8272.999,1.0570027,23.17507
628372f09a794770a9ae4ce6HPta6EVXShyzBmSUPgWo2Q,9248.351,1.060869,31.412943
628816c39a79470246c568f7178_n3y3Q3i6am5i08LYZw,10925.138,1.0562257,28.53786
6261e2f09a7947c7d37e4f65xbmX2n3KQ6-X75GVCBSzKg,11290.543,1.0418311,35.506046
6242ed009a7947674750ed1cpShrp2GFT2qFckeWzCeFXA,37036.02,1.149263,31.26192
624f28049a7947ec0b74c7d1wENFpr65S2uFXW-0a55I2g,69364.945,1.1769391,36.33719
621114999a7947f9d4b92521hspx85-ZRkuQkXkCZ4VJqw,17135.95,1.2189987,47.928017
61faf05d9a794726f01917ce2KIK1vCeS4mZUFmKnLv0pg,39597.33,1.1453958,34.42409
6210f2fc9a7947f0c14b1874poaXi1FyR8y5OH9t2cca-g,52775.22,1.1426523,27.832232
626f3e229a7947470adbc3c4ahrRBPP8TV65irX3V6KIZA,4764.8594,1.0519649,39.830215
61f92bc19a79477e8672b826YG40UJi6QAmeMrOjFrWEMQ,15978.815,1.1762336,38.793423
627bd0ce9a7947ae1d9aaaa5RNcPsEy-TP2Q-j7mHyqHgw,9064.648,1.0603154,27.944328
6272ec709a7947467028d19cfIlmjrTZS4WqytnYtJSHlA,16030.293,1.0566435,27.464642
628c89a49a79472ba4dec7a6l2Avf7Y0RKq9e0kFdieLUg,7528.4756,1.0636572,34.580135
62406fb39a7947918fa66fddn0bDyTKLTjGgh8MhGleDOg,74479.59,1.136221,37.27867
6242d3da9a794756f65d794b90eHHNRwTXGD9pc7CXihVA,472374.28,1.1403539,23.03194
61fc306d9a79471897d3a414Hgl0EOCaTbuqeQQH0-__4w,14648.6045,1.1597244,31.478682
6210dd159a7947ea8bddc3f21FUh4QMzQvGRGeOXdIzxvw,28248.93,1.1689713,41.468693
628396c79a794782e12b46f4PMqNrTFbRTaGHwnN7VGGaQ,13608.174,1.0614879,15.107082
6202f5ae9a7947b0730c533f8rfwroIXTkS7_EqsGY4ZGQ,19466.299,1.1562647,39.55308
620065999a79474ba9b39d24RXAiec3hRcWXZs6CORf-Lg,17709.297,1.1403557,35.832756
620b70649a7947642dc753bfKhc-jXoFTwGssQ09tc4MyA,20277.904,1.1674495,37.14902
